,name,place_id,formatted_address,types,user_ratings_total,rating
223,Setu Mangga Bolong,ChIJ24N9IybsaS4RxC7-Yu43DX0,"Jl. Petenggangan No.42N, RT.3/RW.7, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia","tourist_attraction,park,point_of_interest,establishment",865,4.3
224,Taman Spathodea,ChIJYZMCJdztaS4RrFazoaK6TW8,"Gg. Kriep No.13, RW.5, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia","tourist_attraction,park,point_of_interest,establishment",5084,4.6
225,Taman Waduk Pluit,ChIJpzb_bMAdai4ReeRnqMgSSMk,"6, Jl. Pluit Timur Raya No.12, RT.6/RW.5, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","park,tourist_attraction,point_of_interest,establishment",8808,4.4
226,Tebet Eco Park,ChIJ1Ugkkm3zaS4RXLLyfr1tc4M,"Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia","tourist_attraction,park,point_of_interest,establishment",17069,4.6
227,Pantai Karnaval Ancol,ChIJK70EMTQeai4RPl9P3K2kmJI,"VVM4+CWG, Jl. Pantai Karnaval Ancol, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","tourist_attraction,point_of_interest,establishment",2330,4.5
228,Mangrove Ecotourism Centre PIK,ChIJtXURO2wdai4Rn7vSSu5Fma4,"7 Jalan Katamaran Indah 1 RT.7, RT.1/RW.7, Kapuk Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia","tourist_attraction,park,point_of_interest,establishment",4463,4.3
229,Taman Pandang Istana,ChIJv0uKBdT1aS4RMm701q_set8,"Jalan Silang Monas Barat Laut, RT.5/RW.2, Gambir, RT.5/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","park,tourist_attraction,point_of_interest,establishment",2259,4.5
230,"Taman Wisata Alam Mangrove, Angke Kapuk",ChIJoytQiSUdai4RkGKxmmKQnMM,"Jl. Garden House, Kamal Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia","tourist_attraction,park,lodging,point_of_interest,establishment",15562,4.3
231,Schmutzer Primate Center,ChIJsbItyf3taS4RpK3on9INpGg,"MRQC+237, RT.10/RW.7, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12550, Indonesia","tourist_attraction,zoo,point_of_interest,establishment",784,4.4
232,Museum Taman Prasasti,ChIJme1W2dX1aS4Rl6KryVgIl5A,"Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160, Indonesia","tourist_attraction,museum,point_of_interest,establishment",1636,4.5
233,Sea World Ancol,ChIJG1ytuCIeai4RELSMP0wM6o4,"Jl. Lodan timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","aquarium,tourist_attraction,point_of_interest,establishment",39406,4.5
234,Kampung Main Cipulir,ChIJcfogE9nwaS4RTZaY4bkQirk,"Jl. Masjid Jami' Nurul Yaqin Gang H. Ali Sairi No.1A, RW.12, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","tourist_attraction,point_of_interest,establishment",4264,4.2
235,Kampoeng Gallery,ChIJOZxSSj3xaS4RjYBuPBQAe0g,"Jl. Mesjid Al Huda No.1, RT.5/RW.1, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","tourist_attraction,point_of_interest,establishment",727,4.7
236,Taman Kodok Menteng,ChIJV-0W9xf0aS4RlAmTRCifLdQ,"Taman kodok, RT.3/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","park,tourist_attraction,point_of_interest,establishment",960,4.5
237,SkyWorld Indonesia,ChIJGcVRIFntaS4Rg0reru4R0Kk,"Taman Among Putro Skyworld Indonesia, Jl. Taman Mini Raya, RT.1/RW.10, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia","tourist_attraction,museum,point_of_interest,establishment",1991,4.4
238,Wisata Sungai Kota Tua,ChIJ96ScBDUdai4RX9GhTDqAThY,"Kota Tua, Jl. Kali Besar Tim. No.21, RT.7/RW.2, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","tourist_attraction,point_of_interest,establishment",1324,4.5
239,Monumen Ondel-Ondel Kemayoran,ChIJNW9pn7z1aS4RcuI0KTrbxOc,"Jl. Benyamin Suaeb A No.5, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia","tourist_attraction,point_of_interest,establishment",1659,4.6
240,Mataram City Park,ChIJwaKHt0bxaS4Rdz5scpPNTtA,"Jl. Sisingamangaraja No.2, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia","tourist_attraction,park,point_of_interest,establishment",2865,4.5
241,Pondok Indah Water Park,ChIJ-Ya1ZKPxaS4RED_AVd8-6TA,"PQJM+WQ2, Pondok Indah Mall, Jl. Metro Pondok Indah, RT.1/RW.16, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","amusement_park,tourist_attraction,point_of_interest,establishment",2034,4.6
242,Taman Impian Ancol,ChIJ086DVDweai4RwFvnrq74dHM,"VRGV+WGR, 10, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","tourist_attraction,point_of_interest,establishment",3068,4.6
243,Taman Akuarium Air Tawar TMII,ChIJ_-0x3lvtaS4R__CRKurhua4,"Jl. Taman Mini Indonesia Indah No.Raya, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13550, Indonesia","tourist_attraction,aquarium,point_of_interest,establishment",3070,4.5
244,Taman Fatahillah,ChIJ7V-PP_8dai4RMqvOj2luU_I,"Jl. Lada Dalam No.7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","park,tourist_attraction,point_of_interest,establishment",24426,4.6
245,Taman Impian Jaya Ancol,ChIJV13T9zYeai4RlhpJBj3BhXE,"VVM5+359, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","tourist_attraction,park,point_of_interest,establishment",4890,4.6
246,Bundaran HI,ChIJOaEYFVb1aS4Rp-6YT6HzESk,"RR3F+W64, Menteng, Central Jakarta City, Jakarta, Indonesia","tourist_attraction,point_of_interest,establishment",405,4.8
247,Alive Museum Ancol,ChIJtQCUlDYeai4RBl7pBSY0M74,"Ancol Beach City Mall, 3rd Floor Jalan Ancol Beach City Pademangan, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","tourist_attraction,museum,point_of_interest,establishment",1191,4.3
248,Museum Layang-layang Indonesia,ChIJjzzUACDuaS4Rc_mZHqCBRbA,"Jl. H. Kamang No.38, RT.8/RW.10, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia","museum,tourist_attraction,point_of_interest,establishment",1674,4.5
249,Muara Angke Wildlife Refuge,ChIJVWec4Qodai4RndtaPzBOjVw,"RT.1/RW.16, Kapuk Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia","tourist_attraction,zoo,park,point_of_interest,establishment",658,4.3
250,Taman Tabebuya,ChIJ8ylw4XDuaS4RGvPsWWCyAgs,"Jalan Muhammad Kafi No.1, RT.1/RW.2, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia","park,tourist_attraction,point_of_interest,establishment",3471,4.5
251,Unit Pengelola Kawasan Perkampungan Budaya Betawi Setu Babakan,ChIJX6v90SrsaS4Rm6xBQ_zkGZI,"Jl. Moch Kahfi II, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12640, Indonesia","tourist_attraction,point_of_interest,establishment",9656,4.5
252,Museum Nasional,ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,"Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","tourist_attraction,museum,point_of_interest,establishment",14252,4.6
253,"Hutan Kota Pondok Kelapa,Komplek DKI Jakarta Timur",ChIJnT4GBcKMaS4RpYaaMt9Gb0I,"Jalan Haji Dogon Blok G2 No.1, Pondok Kelapa, Duren Sawit RT.18, RT.10/RW.2, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","park,tourist_attraction,point_of_interest,establishment",647,4.5
254,Hutan Kota Kembangan Utara,ChIJby43F6P3aS4RlaJEAUa5WCg,"Jl. Hutan Kota No.11, RT.11/RW.5, Kedoya Utara, Kec. Kembangan, Jakarta, Daerah Khusus Ibukota Jakarta 11520, Indonesia","park,tourist_attraction,point_of_interest,establishment",408,4.5
255,Taman Dadap Merah,ChIJC0oaZ-jtaS4R9kSsGB5ABas,"Jalan Kebagusan Dalam 55 9 4, RT.8/RW.4, Kebagusan, Ps. Minggu, Daerah Khusus Ibukota Jakarta 12520, Indonesia","tourist_attraction,park,point_of_interest,establishment",2219,4.3
256,Museum MACAN (Modern and Contemporary Art in Nusantara),ChIJV_3rrx33aS4R9vCzPVkjlvE,"AKR Tower Level M, Jl. Panjang No.5, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","tourist_attraction,museum,point_of_interest,establishment",9757,4.5
257,Jakarta Bird Land,ChIJCxsyoYIfai4R2v_NEPZlhlY,"Jl. Lodan timur No.7, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","tourist_attraction,point_of_interest,establishment",105,4.8
258,Wayang Museum,ChIJ_1nySP8dai4RU7hd4de_tv4,"Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","tourist_attraction,museum,point_of_interest,establishment",4529,4.5
259,Jakarta History Museum,ChIJfaWSQv8dai4RRQeMZy0D8BI,"Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","tourist_attraction,museum,point_of_interest,establishment",21522,4.6
260,Taman Sepat,ChIJR1-O4fDtaS4RvvkqoHT1h_I,"Jl. Sepat I No.68, RT.1/RW.6, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia","park,tourist_attraction,point_of_interest,establishment",1741,4.4
261,Discovery Pulau Seribu,ChIJ3QhaoREeai4R0e_zHV4d4kE,"jl. Lodan Timur 7 Gedung Gondola Stasiun A Pantai Festival Utara, RW.10, Ancol, DKI Jakarta, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","tourist_attraction,point_of_interest,establishment",42,4.5
262,Galeri Indonesia Kaya,ChIJf8IvSSD0aS4RGoaqXgFCQ4I,"Jl. M.H. Thamrin No.1, RT.1/RW.5, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia","art_gallery,tourist_attraction,point_of_interest,establishment",1334,4.8
263,Pusat Wisata Kuliner JTS Kemayoran,ChIJDUACz_r1aS4R4sRdYI9wVjI,"Jl. Garuda I No.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","tourist_attraction,food,point_of_interest,establishment",243,4.5
264,Bukit Merese,ChIJn1laO6izzS0RzIjQ0qj2jA8,"Jl. Kuta Lombok, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","tourist_attraction,park,point_of_interest,establishment",5981,4.7
265,Sendang Gile Waterfall,ChIJD87VUP_VzS0RM4YPd7ICqSE,"Air Terjun Sendang Gile, Senaru, Kec. Bayan, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83354, Indonesia","tourist_attraction,point_of_interest,establishment",1469,4.6
266,Pantai Seger Kuta Lombok,ChIJsy7ji2gHzS0RW2G7mBJaK0o,"Kuta, Pujut, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","tourist_attraction,point_of_interest,establishment",1431,4.6
267,Bukit Selong,ChIJffeF0FwuzC0RMV3_B9KDAPM,"Sembalun Lawang, Sembalun, East Lombok Regency, West Nusa Tenggara 83656, Indonesia","tourist_attraction,park,point_of_interest,establishment",1242,4.6
268,Batu Payung,ChIJaf7F1c0AzS0RqjghvCiRNe0,"Jalan Kuta Lombok, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","tourist_attraction,point_of_interest,establishment",448,4.4
269,Wisata Alam Aiknyet,ChIJew01E4bJzS0Rci_d58ZISbM,"Aiknyet desa Buwun Sejati, Sesaot, Kec. Narmada, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia","tourist_attraction,park,point_of_interest,establishment",1083,4.4
270,Pantai Tanjung Bloam,ChIJlZM9jnn4zC0RSr4DGV_IscQ,"Jl. Pantai Beloam, Tanjung Ringgit, Nusa Tenggara Bar, Jerowaru, Sekaroh, Lombok Timur, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83672, Indonesia","tourist_attraction,point_of_interest,establishment",201,4.4
271,Sade Village,ChIJrzuYLRepzS0RfKlSJ1rtnvo,"Rembitan, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","tourist_attraction,point_of_interest,establishment",7871,4.6
272,Benang Stokel and Benang Kelambu Waterfall,ChIJ_____3vMzS0RpV-XoZGa9rw,"Aik Berik, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia","tourist_attraction,lodging,point_of_interest,establishment",739,4.4
273,Taman Wisata Alam Gunung Tunak,ChIJ-UivCCIBzS0RnicSiHrkyOU,"Mertak, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","tourist_attraction,point_of_interest,establishment",162,4.5
274,Rumah Pohon Gangga Murmas,ChIJ5QJZcwnazS0RSSt9iIlT4Q4,"J6XG+FVC, Genggelang, Gangga, North Lombok Regency, West Nusa Tenggara 83353, Indonesia","tourist_attraction,point_of_interest,establishment",142,4.3
275,Desa Wisata Nostalgia Bonjeruk,ChIJReqyxsm5zS0R4v_hrjltfes,"Bonjeruk, Jonggat, Central Lombok Regency, West Nusa Tenggara 83561, Indonesia","tourist_attraction,restaurant,food,point_of_interest,establishment",178,4.5
276,Wahana Wisata Edukasi Jabal Rahmah Desa Jango,ChIJxa-xxs-zzS0RObC0xrBxdPY,"Dusun Rungkang Barat,Desa Jango, Kec. Janapria, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83554, Indonesia","tourist_attraction,point_of_interest,establishment",295,4.5
277,Air Terjun Tiu Sekeper,ChIJ38zY-63WzS0R3iBfuEFsga8,"Santong, Kayangan, North Lombok Regency, West Nusa Tenggara 83353, Indonesia","tourist_attraction,point_of_interest,establishment",95,4.2
278,Blue Lake Central Lombok,ChIJPQQd_rjJzS0RO7XYetx9XMA,"F8C6+CGJ, Karang Sidemen, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia","tourist_attraction,point_of_interest,establishment",230,4.2
279,Sari Goang Beach Lagoon,ChIJ8VqxKcgBzS0ROVhCHfK_ptg,"TWA Gunung Tunak, Mertak, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","tourist_attraction,park,point_of_interest,establishment",180,4.5
280,Wisata Alam Gunung Jae Desa Sedau,ChIJV9PymCbIzS0RGQPD89K5JPM,"Sedau, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","tourist_attraction,point_of_interest,establishment",360,4.4
281,Bunut Ngengkang Attraction,ChIJw8tOl6G5zS0RcEXxeeTh_W8,"Buwut Sejati, Sesaot, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","tourist_attraction,point_of_interest,establishment",322,4.5
282,Wisata Pusuk Sembalun,ChIJf2gFXEgxzC0RdWxc13gm5jk,"HGPQ+272, Jl. Wisata Gn. Rinjani, Sembalun Bumbung, Kec. Sembalun, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83656, Indonesia","tourist_attraction,point_of_interest,establishment",220,4.7
283,LONGTUN WATERPARK KOPANG,ChIJTQA161m1zS0Ry87RY7rk1OU,"Kopang Rembiga, Kopang, Central Lombok Regency, West Nusa Tenggara 83553, Indonesia","tourist_attraction,point_of_interest,establishment",564,4.3
284,Areguling Beach Lombok,ChIJ5-LQEh8HzS0REL8uQZ-9zC8,"36WR+V5M, Jl. Pariwisata Areguling, Tumpak, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia","tourist_attraction,point_of_interest,establishment",92,4.1
285,Goa Kotak Lombok,ChIJC7L0jG2nzS0RIEuqXOBsHoQ,"38GV+G36, Jalan Pantai Mawi, Sengkol, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","tourist_attraction,point_of_interest,establishment",95,4.4
286,Pancor Kopong waterfall,ChIJnT0DF6xLzC0RWaoVkIdb1v0,"Aikdewa, Pringgasela, East Lombok Regency, West Nusa Tenggara 83662, Indonesia","tourist_attraction,point_of_interest,establishment",271,4.3
287,Mount Rinjani National Park,ChIJ3f___z_NzS0RYcKdlU9Vb_g,"Semeru, Senaru, Kec. Bayan, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83354, Indonesia","tourist_attraction,park,point_of_interest,establishment",1424,4.7
288,Goa Bangkang Prabu,ChIJJRN1XRiozS0RUGNX9NnWw5g,"Prabu, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","tourist_attraction,park,point_of_interest,establishment",337,4.3
289,Wisata Aik Bukak,ChIJSzwWNfK1zS0RTMNWg37sa0Q,"Jalan Pariwisata Aik Bukak Desa Aik Bukak Kecamatan Batukliang Utara, Aik Bukaq, Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83550, Indonesia","tourist_attraction,point_of_interest,establishment",421,4.1
290,Wisata Alam Desa Sesaot,ChIJe_oKWgnJzS0RuSdrJCLh72Q,"Sesaot, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","tourist_attraction,travel_agency,point_of_interest,establishment",118,4.5
291,Nambung Beach,ChIJJ5EJ-sehzS0R5UufSoWS8pA,"44J3+8GG, Montong Ajan, Praya Barat Daya, Nusa Tengg, Montong Ajan, Praya Barat Daya, Central Lombok Regency, West Nusa Tenggara, Indonesia","tourist_attraction,point_of_interest,establishment",86,4.6
292,Pantai Semeti,ChIJaXiy6O2nzS0R65d8j4CgQBE,"4555+9GV, Jl. Pantai Mawi, Selong Belanak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia","tourist_attraction,point_of_interest,establishment",163,4.6
293,Air Terjun Babak Pelangi,ChIJo00ZB-zLzS0Rx4_5rFLiezY,"F83J+MQ2, Lantan, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia","tourist_attraction,point_of_interest,establishment",198,4.2
294,Wisata Berkuda Karang Bayan,ChIJvXaL67DHzS0RjohWjSxOS0I,"Jl. Karang Bayan, Karang Bayan, Kec. Lingsar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia","tourist_attraction,point_of_interest,establishment",63,4.4
295,Taman Suranadi,ChIJn8rgrpPJzS0R9X5XAmhU10I,"C6HJ+FXR, Suranadi, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","park,tourist_attraction,point_of_interest,establishment",85,4.5
296,Mayura Park,ChIJ40YiulW_zS0RZYytn3sbwLo,"Jl. Purbasari No.29, Mayura, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","tourist_attraction,park,point_of_interest,establishment",1932,4.4
297,Narmada Park,ChIJA34khmy4zS0RFb2zry_Re1Y,"Jl. Raya Mataram - Labuhan Lombok, Lembuak, Kec. Narmada, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia","tourist_attraction,park,point_of_interest,establishment",707,4.4
298,Kuta Lombok Beach,ChIJKY4JagqpzS0R3QrqmCsHigk,"474M+37V, Pantai Kuta Lombok, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","tourist_attraction,point_of_interest,establishment",253,4.5
299,Otak kokok Joben Evergreen,ChIJ08eJ2dzKzS0RurgR4hcQ4-4,"Pesanggrahan, Montong Gading, East Lombok Regency, West Nusa Tenggara 83663, Indonesia","tourist_attraction,point_of_interest,establishment",803,4.0
300,Bendungan Batujai,ChIJAQAAAPCxzS0RW7bq008PFwE,"7775+Q62, Batujai, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83519, Indonesia","tourist_attraction,point_of_interest,establishment",406,4.3
301,Pancingan Market,ChIJgT3Fsqq5zS0RUWos0veVLQQ,"Jl. Raya Bilebante, Bilebante, Kec. Pringgarata, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83362, Indonesia","tourist_attraction,point_of_interest,establishment",171,4.4
302,Tonjeng beru Smart Garden,ChIJn815pkewzS0Rh5y6e0PQYOk,"Bendungan Batujai, Prapen, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511, Indonesia","tourist_attraction,park,point_of_interest,establishment",891,4.1
303,Bendungan Pandanduri,ChIJQ5o8wSBNzC0RxuYG-9F-NqA,"8C8Q+88H, Suangi, Sakra, East Lombok Regency, West Nusa Tenggara 83663, Indonesia","tourist_attraction,point_of_interest,establishment",596,4.2
304,Savana Bale Tepak,ChIJI2KpkuyvzS0ReUuqOUXHaP4,"Jl. Bendungan Batujai, Dusun Tepak, Penujak, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83512, Indonesia","tourist_attraction,point_of_interest,establishment",49,4.4
305,Pantai Sejuk,ChIJ_wC90UTczS0RzEJMd1iI6d8,"J4F3+MJF, Sigar Penjalin, Tanjung, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","tourist_attraction,point_of_interest,establishment",254,4.5
306,Pantai Pengantap,ChIJX84bb1SgzS0RE1WjhgPCVrM,"Gang Kuda LautDusun Pengantap, Buwun Mas, Sekotong, West Lombok Regency, West Nusa Tenggara 83365, Indonesia","tourist_attraction,point_of_interest,establishment",46,4.4
307,Desa Wisata Lantan,ChIJp47Dm0m3zS0RalSZodp41aA,"Lantan, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia","tourist_attraction,point_of_interest,establishment",19,4.8
308,Otak Aik Tojang,ChIJc7zZzeNKzC0Rzgb59hP3g5s,"Jl. Gelora-Lendang Nangka No.15, Lendang Nangka, Kec. Masbagik, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83662, Indonesia","tourist_attraction,point_of_interest,establishment",292,4.0
309,Objek Wisata Batu Bolong,ChIJH5DCz2nDzS0RhRS5cglcd0o,"F3R4+9Q7, Batu Layar, West Lombok Regency, West Nusa Tenggara, Indonesia","tourist_attraction,point_of_interest,establishment",31,4.6
310,Lombok Rafting,ChIJj-rqSbzHzS0R08kvagKqQvw,"Batu Mekar, Lingsar, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","tourist_attraction,travel_agency,point_of_interest,establishment",616,4.5
311,Bukit Tembere,ChIJ_9jV5mvBzS0RtaH2KPQnFfw,"F4G5+M4X, Kekait, Gunungsari, West Lombok Regency, West Nusa Tenggara 83351, Indonesia","tourist_attraction,point_of_interest,establishment",70,4.1
312,Air Terjun Semporonan,ChIJbfcrnQg1zC0RbKex81ibcJg,"Timbanuh, Pringgasela, Pengadangan, Lombok Timur, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83661, Indonesia","tourist_attraction,point_of_interest,establishment",105,4.1
313,Wisata Tibu Atas,ChIJNbCkk9XHzS0RYSoIj12Levo,"Dusun buwun sejati, Sesaot, Kec. Narmada, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia","tourist_attraction,point_of_interest,establishment",46,4.5
314,Pura Suranadi,ChIJV1cE3fbHzS0RVrgqB3CBnbs,"Jalan Raya Suranadi - Sesaot, Selat, Narmada, Suranadi, Lombok Barat, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia","hindu_temple,tourist_attraction,place_of_worship,point_of_interest,establishment",344,4.7
315,Suranadi Nature Recreation Park,ChIJ1QEqegjIzS0Rz4AaBuCpt3Q,"Suranadi, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","tourist_attraction,park,point_of_interest,establishment",67,4.4
316,Pantai Selong Belanak,ChIJw0Pc94qnzS0R0EcnAh38gdk,"Sempiak Villas, Jalan, Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia","tourist_attraction,point_of_interest,establishment",24,4.8
317,Air Terjun Gunung Janggot,ChIJcbQ7WPrLzS0RJRXGN8i3C5Y,"F963+RP7, Dusun seganteng, Aik Berik, Kec. Batukliang Utara, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83552, Indonesia","tourist_attraction,point_of_interest,establishment",42,4.5
318,Pringgasela Hand Weaving,ChIJXa5o8URKzC0R6y9q6vHWZvg,"Pringgasela, Kec. Pringgasela, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83661, Indonesia","tourist_attraction,point_of_interest,establishment",162,4.5
319,Desa wisata Masmas,ChIJv2DBzDe1zS0RcFAOJlJ6vzI,"Jln. Kopang Aik Bukak, MAS-MAS, Kec. Batukliang Utara, Praya, Nusa Tenggara Bar. 83552, Indonesia","tourist_attraction,point_of_interest,establishment",38,4.2
320,Wisata Gunung Tengak Bangket Parak PETILASAN PRABU SILIWANGI,ChIJT7kXhrmtzS0RMND1tb-6zKg,"682W+VC6, Bangket Parak, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","tourist_attraction,point_of_interest,establishment",30,4.2
321,WISATA EMBULAN BOROQ DEWI ANJANI,ChIJxWwbCG5LzC0Rb5BLfUv2i4s,"Anjani, Suralaga, East Lombok Regency, West Nusa Tenggara, Indonesia","tourist_attraction,point_of_interest,establishment",34,4.4
322,Tetebatu Monkey Forest,ChIJ2zMce9PKzS0Rzjbo-IFmuDc,"Tetebatu Sikur, Tetebatu, Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83662, Indonesia","tourist_attraction,point_of_interest,establishment",55,4.3
