,name,place_id,formatted_address,types,user_ratings_total,rating
213,Kembang Djakarta Resto,ChIJEQg5B8Mfai4RcFuVGZiC2fg,"Ruko Permata Ancol, JL Laks L Jl. R. E. Martadinata No.12, 14430, RT.1/RW.13, West Pademangan, Pademangan, North Jakarta City, Jakarta 14420, Indonesia","restaurant,point_of_interest,food,establishment",18,4.8
214,HA-KA Resto,ChIJqVIBWpTzaS4RYB0aXZ50-1c,"The H Tower, Mezzanine floor, Jl. H. R. Rasuna Said No.Kav. 20, RT.1/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","restaurant,point_of_interest,food,establishment",478,4.7
215,Catappa Restaurant,ChIJWeqySZb1aS4RVOJlLsuILyk,"Jl H Benyamin Sueb Kav B6 Superblok Mega Kemayoran, RW.10, Gn. Sahari Sel., Kec. Kemayoran, JAKARTA, Daerah Khusus Ibukota Jakarta 10610, Indonesia","restaurant,point_of_interest,food,establishment",184,4.5
216,PA.SO.LA Restaurant,ChIJ_02K8JbxaS4RX9G3vNqXim8,"SCBD, Sudirman Central Business District, Jl. Jend. sudirman kav 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","restaurant,point_of_interest,food,establishment",334,4.7
217,Table8,ChIJHbLWVbT2aS4RvBcoUXJOT4A,"Hotel Mulia Jakarta, Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia","restaurant,point_of_interest,food,establishment",915,4.7
218,D'Sky Bistro - Jakarta,ChIJf2_hOk3zaS4RMlBIBZpd7JM,"Jl. Anggrek 4 No.47, RT.14/RW.7, Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","restaurant,point_of_interest,food,establishment",159,4.5
219,Gran Via Cafe,ChIJYfyJhOjzaS4Rf8mmqN2Gh6I,"Jalan Haji R. Rasuna Said No.Kav X-0, RT.5/RW.4, Kuningan Tim., Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta 12920, Indonesia","restaurant,point_of_interest,food,establishment",445,4.6
220,Al Jazeerah Signature Restaurant & Lounge مطعم الجزيرة سقنتشر جاكرتا,ChIJLfIIjzr0aS4RvJetO0TjMug,"Jl. Johar No.8, RT.18/RW.6, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia","night_club,bar,restaurant,point_of_interest,food,establishment",5445,4.5
221,Skye,ChIJM-uT5yH0aS4RJb8FLs-zz4Y,"BCA Tower Lt. 56, Jl. M.H. Thamrin No. 1, RT.001 / RW.005, Menteng, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,bar,point_of_interest,food,establishment",4531,4.6
222,Palm Court,ChIJiVYlIeLzaS4RRryFFIkd0Lc,"Four Seasons Hotel Jakarta, Capital Place, Jl. Gatot Subroto No.Kav. 18, West Kuningan, Mampang Prapatan, South Jakarta City, Jakarta 12710, Indonesia","restaurant,point_of_interest,food,establishment",246,4.7
223,Gamalama Resto & Cafe Jakarta,ChIJrYDgQj7xaS4RyaXWuVDRsMs,"Jl. Bumi No.8, RT.2/RW.3, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia","restaurant,point_of_interest,food,establishment",132,4.6
224,Henshin,ChIJ3yiSDfHzaS4RmgnzjYbGhrw,"Level 67-69, The Westin Jakarta Jalan H.R. Rasuna Said Kav. C-22A, RT.2/RW.5, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta 12940, Indonesia","restaurant,night_club,bar,point_of_interest,food,establishment",1767,4.6
225,Lara Djonggrang,ChIJZ3XYYj70aS4RyDFzTQx4BFY,"Jl. Teuku Cik Ditiro No.4, RW.2, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,point_of_interest,food,establishment",2054,4.6
226,Kaum Jakarta,ChIJaYYdtBj0aS4R7aoVQjeIQps,"Jl. Dr. Kusuma Atmaja No.77, RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","bar,restaurant,point_of_interest,food,establishment",3321,4.6
227,Twelve Chinese Dining,ChIJlbfOLJr1aS4R4WnohuhIaUU,"Jl. Dr. Kusuma Atmaja No.75, Menteng, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10310, Indonesia","restaurant,food,point_of_interest,establishment",1141,4.5
228,1928 Restaurant,ChIJ7QGHphX0aS4RLet6sIwTwwQ,"The Hermitage, a Tribute Portfolio Hotel, Jakarta, Jl. Cilacap No.1, Kec. Menteng, Daerah Khusus Ibukota Jakarta 10310, Indonesia","restaurant,food,point_of_interest,establishment",102,4.5
229,AMUZ Gourmet Restaurant,ChIJdd3B8VDxaS4Rp9xaR-L7Ops,"The Energy Building (2nd Floor,Lot 11A,SCBD, Jl. Jenderal Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","restaurant,food,point_of_interest,establishment",368,4.6
230,Seasonal Tastes at The Westin Jakarta,ChIJMVBdEvHzaS4RzzD3mbhj5PI,"The Westin Jakarta, Level 51 Jl. H.R. Rasuna Said Kav. C-22 A, Jakarta 12940, Indonesia","restaurant,food,point_of_interest,establishment",1651,4.6
231,The Cafe,ChIJmS8JUrT2aS4R99BZY-87klI,"Senayan, Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia","cafe,restaurant,food,point_of_interest,establishment",2875,4.7
232,BISTECCA,ChIJT_YHalrxaS4RaCoCeuFap44,"18 Parc Place SCBD Tower C Ground Floor, Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","restaurant,food,point_of_interest,establishment",1272,4.5
233,Sailendra Restaurant,ChIJMdhH0frzaS4RuN27H3mjXks,"Kawasan Mega Kuningan, JW Marriott Hotel Jakarta Jalan DR Ide Anak Agung Gde Agung Kav E.1.2, Setiabudi No.1&2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia","restaurant,food,point_of_interest,establishment",2038,4.4
234,Le Petit Chef - Jakarta,ChIJ_8E2s2f1aS4RSraUoOQTRZU,"Grand Hyatt Jakarta Jl. M.H. Thamrin No.Kav. 28-30, Gondangdia, Kec. Menteng Kota Jakarta Pusat, Daerah Khusus Ibukota, RT.9/RW.5, Gondangdia, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,food,point_of_interest,establishment",22,3.7
235,View Steak Bar,ChIJgW-PSUvxaS4RW1r3AI5a20g,"Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Tanah Abang, Central Jakarta City, Jakarta 10270, Indonesia","restaurant,food,point_of_interest,establishment",131,4.8
236,SEIA Restaurant,ChIJYY1adVr1aS4RakzsolZcDpI,"Lt. 1 Menara Astra, Jl. Jenderal Sudirman, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Jakarta, Daerah Khusus Ibukota Jakarta 10250, Indonesia","restaurant,food,point_of_interest,establishment",226,4.6
237,Asuka Japanese Dining,ChIJ0QZ30_rzaS4R-2WMVNAlD04,"Kawasan, JW Marriott Hotel Jakarta Jalan DR Ide Anak Agung Gde Agung Kav E.1.2 No. 1 & 2, Jl. Mega Kuningan Barat, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia","restaurant,food,point_of_interest,establishment",189,4.6
238,Queens Head Jakarta,ChIJofaR0oHxaS4R5H5WbvuHw2E,"Jl. Kemang Raya No.18C, RT.11/RW.5, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","bar,restaurant,food,point_of_interest,establishment",798,4.4
239,Tom’s by Tom Aikens,ChIJq39stBzxaS4RzSdYU01AwQU,"The Langham, Jakarta, Indonesia","restaurant,food,point_of_interest,establishment",233,4.2
240,Dining Room,ChIJa3jHZ4D1aS4RLRYajotgzZI,"Park Hyatt Jakarta, Jl. Kebon Sirih No.17-19, Jakarta, Daerah Khusus Ibukota Jakarta 10340, Indonesia","restaurant,food,point_of_interest,establishment",10,5.0
241,PAL8,ChIJ4SgaPG3zaS4RZL2UMGOpEWY,"Ascott Sudirman Jakarta (Lobby Level, Jl. Prof. DR. Satrio No.KAV. 11, RT.3/RW.3, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia","restaurant,food,point_of_interest,establishment",17,3.9
242,Smarapura,ChIJSz0SApvzaS4RAqgljvvEQnE,"Jl. Tebet Timur Dalam II No.43, RT.3/RW.3, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia","restaurant,food,point_of_interest,establishment",1738,4.3
243,Sudestada,ChIJhdP87MX1aS4R38uGHrdvldU,"Jl. Irian No.18, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","bar,restaurant,food,point_of_interest,establishment",2123,4.7
244,Grand Café,ChIJm2jqESH0aS4RED227PWjD4M,"Grand Hyatt Jakarta, Jl. M.H. Thamrin No.Kav. 28-30, RT.9/RW.5, Gondangdia, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,food,point_of_interest,establishment",273,4.4
245,Kalih Cafe,ChIJfVe5TqL1aS4RwqrDtru6moo,"Apartemen, Menteng Square, Jl. Matraman Raya No.30E, RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia","restaurant,food,point_of_interest,establishment",48,4.6
246,Piquant Restaurant Jakarta,ChIJzUfLDxn0aS4R1GPzRj4ifko,"Jl. Sumenep No.9, RT.11/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","restaurant,food,point_of_interest,establishment",48,4.6
247,Cloud Lounge Jakarta (Rooftop),ChIJHRupPyH0aS4R0jYSS1ULSY8,"The Plaza, Jl. M.H. Thamrin No.28 - 30, RT.9/RW.5, Gondangdia, Menteng, Central Jakarta City, Jakarta 10350, Indonesia","restaurant,night_club,bar,food,point_of_interest,establishment",943,4.5
248,Cikang Coffee & Resto,ChIJ_Tyhaz70aS4RFYggmK4kSAw,"Graha Anam Ground Floor Jalan Teuku Cik Ditiro No. 11 Menteng, RT.8/RW.2, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,cafe,food,point_of_interest,establishment",365,4.2
249,Tugu Kunstkring Paleis,ChIJ7eBosjv0aS4RfpIv1feiios,"Jalan Teuku Umar No.1 RW.1 Gondangdia Kecamatan Menteng Phone/WA 0812-82400-860, Jl. Teuku Umar No.1, RW.1, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","tourist_attraction,art_gallery,restaurant,food,point_of_interest,establishment",3815,4.6
250,Wolfgang's Steakhouse Jakarta,ChIJ7ZN-7m7xaS4RUg7AIKujobk,"ELYSEE SCBD Jakarta, Level 6 Rooftop, Lot 21 SCBD RT.7/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, RT.7/RW.1, Senayan, Kec. Kby. Baru, Jakarta, Daerah Khusus Ibukota Jakarta 12190, Indonesia","restaurant,food,point_of_interest,establishment",876,4.5
251,GIOI Menteng,ChIJeYhllMT1aS4REHk4N38VwC8,"Jl. Dr. Kusuma Atmaja No.85, RT.10/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","restaurant,food,point_of_interest,establishment",1179,4.6
252,Namaaz Dining,ChIJTxAy8WfxaS4Rt0KGZl6HS1Y,"Jl. Gunawarman No.42, RT.5/RW.2, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia","restaurant,food,point_of_interest,establishment",933,4.7
253,Turkuaz,ChIJP8bvQ13xaS4RgueoWi9kdBA,"Jl. Gunawarman No.32, RT.5/RW.2, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia","restaurant,food,point_of_interest,establishment",1258,4.5
254,Loewy,ChIJNejSzeTzaS4R4H-4VM-q3gc,"Oakwood Premier Cozmo Jalan Lingkar Mega Kuningan E42 No.1, RT.5/RW.2, Kuningan, East Kuningan, Kuningan, South Jakarta City, Jakarta 12950, Indonesia","bar,restaurant,food,point_of_interest,establishment",2715,4.5
255,Three Buns Jakarta,ChIJVVVVVWnxaS4RJeFjUGiEHp0,"Jl. Senopati No.90, RT.7/RW.3, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia","restaurant,food,point_of_interest,establishment",1733,4.5
256,Kembang Goela Restaurant,ChIJBTgBuKr2aS4RnmNQqmrwMA8,"Jl. Jend. Sudirman No.Kav. 47-48, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia","restaurant,food,point_of_interest,establishment",1896,4.6
257,Oakroom Restaurant & Bar,ChIJNejSzeTzaS4R__dOgZRNP1Q,"Jl. DR. Ide Anak Agung Gde Agung No.1, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia","restaurant,bar,food,point_of_interest,establishment",231,4.5
258,OKU,ChIJuQszoyH0aS4RpCt8AqUo27g,"Hotel Indonesia Kempinski Jakarta, Jl. M.H. Thamrin No.1, RT.1/RW.5, Menteng, Central Jakarta City, Jakarta 10310, Indonesia","lodging,restaurant,food,point_of_interest,establishment",567,4.6
259,Djati Bistro,ChIJcUzGnCX0aS4RhNGAhyVfIV4,"Jl. K.H. Wahid Hasyim No.85, RT.1/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,food,point_of_interest,establishment",44,4.2
260,il Mare,ChIJg7H3VrT2aS4R5PgC665IvU4,"Jl. Asia Afrika, RT.1/RW.3, Gelora, Tanah Abang, Senayan, Jakarta 10270, Indonesia","restaurant,food,point_of_interest,establishment",145,4.6
261,Social House,ChIJgWKDuiH0aS4RpXOh9dwgKmU,"Jl. M.H. Thamrin No.1, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","restaurant,liquor_store,night_club,bar,food,point_of_interest,store,establishment",3265,4.6
262,Paulaner Bräuhaus,ChIJTwTtG9P1aS4RTBuC8A4MTBA,"Jl. MH Thamrin No.1, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","bar,restaurant,food,point_of_interest,establishment",6318,4.6
263,Pearl Chinese Restaurant,ChIJZ2G-1vrzaS4RVORT_L831bs,"Jakarta, JW Marriott Hotel Jakarta Kawasan Mega Kuningan, Jl. DR. Ide Anak Agung Gde Agung No.1, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia","restaurant,food,point_of_interest,establishment",226,4.5
264,Lagoon Cafe - The Sultan Hotel & Residence Jakarta,ChIJcWkN7SPxaS4RbIU-u0tpC40,"The Sultan Complex, Jl. Gatot Subroto, RT.2/RW.1, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia","restaurant,lodging,food,point_of_interest,establishment",76,4.6
265,C’s Steak and Seafood,ChIJh8yGUCH0aS4ROWo5zuy04X4,"Grand Hyatt Jakarta, Jl. M.H. Thamrin No.Kav. 28-30, RT.9/RW.5, Gondangdia, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,food,point_of_interest,establishment",151,4.5
266,Benihana The Japanese Steakhouse,ChIJ7Zxq4gb1aS4RjlGzM1vYvRY,"Plaza Indonesia Mall, Level 3 #120, Jl. M.H. Thamrin No.9, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,food,point_of_interest,establishment",241,4.6
267,The Lobby,ChIJ2dyvvC70aS4RqQrFAmvqOVc,"Jakarta, Jl. H. Agus Salim No.11, RT.11/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","cafe,restaurant,food,point_of_interest,establishment",31,4.7
268,Ya Udah Bistro,ChIJQdHVYS70aS4R1YzCjJfjqYY,"Jl. Johar No.15, RT.5/RW.3, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,food,point_of_interest,establishment",3170,4.4
269,Kahyangan Japanese Restaurant,ChIJA4ZZ3yP0aS4RoivdWsJVi3k,"Wisma Nusantara Lantai 28-30 Jalan M.H. Thamrin Kav. 59, Menteng, RT.9/RW.5, Gondangdia, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,point_of_interest,food,establishment",224,4.6
270,Arts Café by Raffles Jakarta,ChIJtymEhvvzaS4RsVx2kUWa8f8,"Ciputra World 1, Jl. Prof. DR. Satrio No.5, RT.18/RW.1, Kuningan, Karet Kuningan, Jakarta, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","restaurant,point_of_interest,food,establishment",268,4.5
271,Al Nafoura,ChIJoWDK7gH0aS4R4Q18WUnbJgU,"Le Meridien Jakarta, Jl. Jenderal Sudirman No.Kav.18-20, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia","restaurant,point_of_interest,food,establishment",808,4.5
272,Riva Grill Bar & Terrace,ChIJ79CZH_PzaS4R7BAVjCejk-8,"Wyndham Casablanca Hotel Jakarta, Jl. Raya Casablanca No.Kav 18, RT.5/RW.12, Menteng Dalam, Tebet, South Jakarta City, Jakarta 12870, Indonesia","bar,restaurant,point_of_interest,food,establishment",236,4.5
273,Alto Restaurant & Bar,ChIJh7CU-G3zaS4RxMMO_7pYYqw,"Four Seasons Hotel Jakarta, Jl. Gatot Subroto No.Kav 18, Kuningan Bar., Kec. Mampang Prpt., Jakarta, Daerah Khusus Ibukota Jakarta 12710, Indonesia","restaurant,point_of_interest,food,establishment",245,4.6
274,Lobo & Juno,ChIJ3WK32eTzaS4RQFJx1tH3WrY,"Jalan Mega Kuningan Timur 1 No.E.1,2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia","restaurant,food,point_of_interest,establishment",406,4.6
275,Plataran Menteng,ChIJ91EGWSP0aS4R2FsHVktCgwk,"Jl. HOS. Cokroaminoto No.42, RT.6/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia","restaurant,food,point_of_interest,establishment",4004,4.6
276,HONZEN Jakarta,ChIJrX597gL0aS4RhitDt4s2GI0,"Jl. Jenderal Sudirman No.Kav, 10-11, Karet Tengsin, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia","restaurant,food,point_of_interest,establishment",108,4.5
277,Seribu Rasa Menteng,ChIJR2I0yCX0aS4RnsVGtM67WiI,"Jl. H. Agus Salim No.128, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","restaurant,food,point_of_interest,establishment",4260,4.6
278,Dapur Babah Elite & Tao Bar,ChIJRWFOKs71aS4RvHVWAvAJgbs,"4, Jl. Veteran I No.18-19, RT.4/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","cafe,restaurant,food,bar,point_of_interest,store,establishment",713,4.5
279,Bengawan Solo Restaurant,ChIJqSsRRAL0aS4RSnTUSN3-grc,"JL. Jend Sudirman Kav 86, Grand Sahid Jaya Hotel, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia","restaurant,food,point_of_interest,establishment",171,4.3
280,Asia Restaurant,ChIJ3WK32eTzaS4RgnBUrKIc10Q,"Jl. Mega Kuningan Timur I No.E.1,2, RT.5/RW.2 Kuningan, Kuningan Tim., Kecamatan Setiabudi Kota Jakarta Selatan, Daerah Khusus Ibukota, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Jakarta, Daerah Khusus Ibukota Jakarta 12950, Indonesia","restaurant,food,point_of_interest,establishment",941,4.5
281,Edogin,ChIJMWYWVLT2aS4RFCIdHdxDb3o,"Jl. Asia Afrika, Senayan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia","restaurant,food,point_of_interest,establishment",1085,4.6
282,OPEN Restaurant,ChIJ_1ioH2v0aS4ROmUXwjBgsUA,"Jalan Kompleks Megaria No.12, RW.1, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia","restaurant,food,point_of_interest,establishment",415,4.4
283,Pulau Dua Restaurant,ChIJ9fbyz7H2aS4RvAyr1hcqYXI,"Taman Ria Senayan, Jl. Gatot Subroto, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia","restaurant,food,point_of_interest,establishment",3184,4.3
284,Bungarampai restaurant,ChIJd3WDhU71aS4R7SGOztNM7NY,"Jl. Teuku Cik Ditiro No.35, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","restaurant,food,point_of_interest,establishment",423,4.6
285,Patio Venue & Dining,ChIJKSZNwHHxaS4RHzihVeiYYN4,"Jl. Wijaya XIII No.45, RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","restaurant,point_of_interest,food,establishment",1395,4.5
286,Plataran Dharmawangsa,ChIJU80L2nbxaS4R_m_3MgI5JiM,"Jl. Dharmawangsa Raya No.6, RT.4/RW.2, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","restaurant,point_of_interest,food,establishment",3257,4.6
287,Agneya Restaurant,ChIJRerxK3DxaS4RIwwByfYBlY8,"2, Jl. Wijaya IX No.23, RT.1/RW.5, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","restaurant,point_of_interest,food,establishment",1378,4.5
288,Sofia At The Gunawarman,ChIJnSa5FlvxaS4R9_E5t2Wxalc,"Jl. Gunawarman No.3, RT.6/RW.3, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia","restaurant,point_of_interest,food,establishment",1748,4.4
289,Iga-Ku Restaurant,ChIJW37leHT0aS4RrocMQUAWBfg,"No. 21, Jl. Minangkabau Barat No.RT. 6, RT.6/RW.8, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970, Indonesia","restaurant,point_of_interest,food,establishment",600,4.5
290,Lombok Gede,ChIJU8DDBfUWei4RIqRXNpCSC10,"Jl. Jend. Urip Sumoharjo No.82, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57111, Indonesia","restaurant,food,point_of_interest,establishment",81,4.4
291,Warung Makan Lombok Abang,ChIJDwQ9c-wWei4R_3aup14Cbek,"CRWP+X88, Nusukan, Banjarsari, Surakarta City, Central Java 57127, Indonesia","restaurant,food,point_of_interest,establishment",39,4.6
292,Lombok Bakar Tumano (Pusat),ChIJd_aNsxMXei4RWd3XksD6t2I,"Jl. Ir. Sutami No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","restaurant,food,point_of_interest,establishment",56,4.6
293,Jangan Lombok Nyonyah,ChIJb1Yv5zMXei4RXGoD3Dr0H2o,"Jl. Demak Bintoro IV No.16B, RT.5/RW.10, Cangakan, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135, Indonesia","restaurant,food,point_of_interest,establishment",168,4.7
294,Warung Makan Jangan Lombok,ChIJE_vwDp0Wei4RHZO8_haYrBE,"Jl. Demak Bintoro IV Jl. Cangakan No.16 B, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135, Indonesia","restaurant,food,point_of_interest,establishment",78,4.6
295,Ayam Lombok Ijo Jaya Kembali,ChIJuYc3d0sXei4R7cFPAvuYa00,"Jl. Pulanggeni No.36, Tipes, Kec. Serengan, Kota Surakarta, Jawa Tengah 57154, Indonesia","restaurant,food,point_of_interest,establishment",25,5.0
296,Jangan Lombok Manahan,ChIJN3ZJ7MUXei4R8EYN7WVstdY,"CRV5+GQ9, Manahan, Banjarsari, Surakarta City, Central Java 57139, Indonesia","restaurant,food,point_of_interest,establishment",1,5.0
297,Jok Dhol Nasi Bakar Lombok Ijo,ChIJ_fYQ5IEWei4R0VEX7dzvW8E,"Jl. Kalitan No.7, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141, Indonesia","restaurant,food,point_of_interest,establishment",487,4.4
298,Nasi goreng kapok lombok,ChIJB0zpX8QXei4RuBKHaw1OpGQ,"FR3H+93W, Kadipiro, Banjarsari, Surakarta City, Central Java 57136, Indonesia","restaurant,food,point_of_interest,establishment",1,5.0
299,Ayam Lombok Ijo,ChIJG99lxdA_ei4RQddXkaNALBQ,"9QMJ+7C9, Tinggen, Bentakan, Kec. Baki, Kabupaten Sukoharjo, Jawa Tengah 57556, Indonesia","restaurant,food,point_of_interest,establishment",0,0.0
300,Dapur Lombok Pedes,ChIJX5-GfZQXei4RW4NG991Bvvo,"CVV6+96H, Jl. Ki Hajar Dewantara, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","restaurant,food,point_of_interest,establishment",3,3.0
301,Ayam Lombok Ijo Metro,ChIJpaanB74Vei4RxlsY8UQbhXI,"Dusun I, Purbayan, Baki, Sukoharjo Regency, Central Java 57556, Indonesia","restaurant,food,point_of_interest,establishment",1,5.0
302,"AYAM PENYET LOMBOK IJO "" JONIJON """,ChIJD9anJuQXei4R2jolI4d21AE,"Jl. Kana, Dusun I, Grogol, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia","restaurant,food,point_of_interest,establishment",1,5.0
