place_id,place_name,place_address,place_category,total_review,ave_rating,lat,long
ChIJMVAnRJ9Xei4RBdy6_gVWkQ8,RS Pratama,"Karanganyar, Jl. Kolonel Sugiyono No.98, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153, Indonesia",hospital,376,3.4,-7.815600399999999,110.3739058
ChIJXfaLhi5Yei4RTSbQ6mqugBM,RSK THT Sari Asih,"Tirtodipuran St No.38, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55143, Indonesia",hospital,0,0.0,-7.788281,110.37205
ChIJeR7u6DJYei4R_N1xhuAXws0,Gigihospital,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",hospital,0,0.0,-7.7835318,110.3768878
ChIJpY_beCBZei4RP7ICV-6sJEI,Auditorium RS Bethesda Yogyakarta,"Bethesda Hospital, Yogyakarta, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia",hospital,0,0.0,-7.783530299999999,110.3785705
ChIJVTmMGclZei4RKo4DaZ-8tJo,RS Khusus Bedah An Nur Yogyakarta,"Jalan Colombo No.14 - 16, Caturtunggal, Kecamatan Depok, Samirono, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia",hospital,91,4.1,-7.777933600000001,110.3869564
ChIJc98irWNXei4RRMZqCGkk8jY,RSK Bedah Soedirman,"693V+3JM, Muja Muju, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta, Indonesia",hospital,1,5.0,-7.797286,110.394039
ChIJO1jcJCtYei4Rs8-eMhw7Y5I,Rumah Sakit Graha Diabetika,"JL Dokter Soetomo No.13-A, Bausasran, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55211, Indonesia",hospital,0,0.0,-7.792316899999999,110.3775785
ChIJz5c1OzVYei4RCr46hFo9sH0,Carolus 602 RS Panti Rapih,"Jl. Colombo Yogyakarta No.3, Samirono, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",hospital,1,5.0,-7.7768055,110.3775254
ChIJ5_NNKO5Xei4R-U5G1YkWCXY,RSKIA 45 Prof. dr. Ismangoen,"Jl. Patangpuluhan No.35, Patangpuluhan, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55251, Indonesia",hospital,73,4.2,-7.807445699999999,110.3463691
ChIJX9A1Zc1Zei4R1cHpJuP59G4,Ruang D Rumah Sakit Bethesda,"No., Jl. Urip Sumoharjo No.20, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia",hospital,0,0.0,-7.784462,110.380757
ChIJaUzvXMVZei4RXtPtEiG2IMA,Siloam Hospitals Yogyakarta,"Jl. Laksda Adisucipto No.32-34, Demangan, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55221, Indonesia",hospital,1779,4.4,-7.7834264,110.3908782
ChIJjTm4AnVXei4RDdPyG51X-HE,Rumah Sakit Bhakti Ibu,"Jl. Golo No.32-33, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia",hospital,46,4.5,-7.814840900000001,110.3816456
ChIJGYLFhJpXei4RUvKmcGnMtck,RSK THT Professor R Oepomo,"Jl. Suryomentaraman Wetan No.298 A, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131, Indonesia",hospital,1,5.0,-7.808249999999999,110.3671003
ChIJHZKUsYBXei4ROm7cfhqSLDA,Bethesda Hospital Lempuyangwangi,"Jl. Hayam Wuruk No.6, Bausasran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55211, Indonesia",hospital,249,3.8,-7.796510199999999,110.3730829
ChIJw2ACD9tZei4R9s22nQob4ec,UKS SD Negeri Tegalrejo 1 Yogyakarta,"69F3+28X, Bener, Tegalrejo, Yogyakarta City, Special Region of Yogyakarta 55243, Indonesia",hospital,1,4.0,-7.7773844,110.3533505
ChIJJS1G8jJYei4R5sUNvBTPHKY,"Pav.Shinta, Rs Bethesa, Yogyakarta","698G+GF4, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia",hospital,0,0.0,-7.783727799999999,110.3761964
ChIJg7upyU9Yei4Rk-7EYb4wH2g,RSU Sakina Idaman,"Condro Loekito, Jl. Nyi Tjondrolukito Jl. Blunyah Gede No.60, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",hospital,924,3.7,-7.767314099999999,110.3679718
ChIJpfc5HghXei4Rt6dsEIg3lqU,Ruang HD RS Jogja,"Jl. Ki Ageng Pemanahan No.1, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia",hospital,0,0.0,-7.8251377,110.3786256
ChIJrQ9ZRolXei4REIgg_Ah3dJ0,RS PKU Muhammadiyah Yogyakarta (Gedung KH.Sudja'),"Jl. Bhayangkara No.9, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261, Indonesia",hospital,4,4.0,-7.8003628,110.3618842
ChIJt45aEDVYei4RC_CoR5gKbAo,Panti Rapih Hospital Medical Check Up,"Jl. Cik Di Tiro No.30, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",hospital,12,4.6,-7.7768445,110.3763471
ChIJ6-uHdrRXei4Rtzfu6WHGxTo,Rumah Sakit Khusus Bedah (RSKB) Ring Road Selatan Bantul,"Glugo, Panggungharjo, Sewon, Bantul Regency, Special Region of Yogyakarta 55188, Indonesia",hospital,147,3.9,-7.834159599999999,110.360386
ChIJ-z5C_wdXei4Rl1z2dCj2dm8,Blok H RS Jogja,"Jl. Ki Ageng Pemanahan No.1, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia",hospital,3,4.7,-7.8263197,110.3785726
ChIJbzwd9BNXei4RLaF06VhF7io,RSKIA Permata Bunda,"Jl. Ngeksigondo No.56, Prenggan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55172, Indonesia",hospital,83,4.3,-7.8203849,110.3997935
ChIJV7VoB2ZZei4Rd64ukU5wTY4,Antigen 24 Jam Jogja RS Ludira Husada Tama,"Jl. Wiratama No.04, Tegalrejo, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55244, Indonesia",hospital,19,4.8,-7.792421999999998,110.3530077
ChIJw3s5fEhWei4RylEWMGq2ecc,Hospital Patmasuri,"5995+XWX, Jl. Lapangan Krapyak, Panggungharjo, Sewon, Krapyak Kulon, Panggungharjo, Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55188, Indonesia",hospital,49,3.8,-7.830016599999999,110.3598709
ChIJrZZG33RXei4R66XNs65c7_I,Rumah Sakit Khusus Ibu dan Anak Bhakti Ibu,"Jl. Golo No.32-33, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia",hospital,0,0.0,-7.8148291,110.3815969
ChIJJ8noMVJZei4Rmou5XpnY9OY,Rumah Sakit Betesda,"6939+QQ9, Suryatmajan, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55213, Indonesia",hospital,0,0.0,-7.7955798,110.3694896
ChIJ46AojDBYei4RdQDMfdeCKSo,Posko Sar Linmas DIY,"Jl. Jend. Sudirman No.5, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia",hospital,0,0.0,-7.782702,110.367959
ChIJsbEhwe1Xei4RxsD72opbT8g,RSKIA Fajar,"Bugisan St No.6-8, Patangpuluhan, Wirobrajan, Yogyakarta City, Special Region of Yogyakarta 55251, Indonesia",hospital,55,4.5,-7.808627700000001,110.3499615
ChIJ6wu238pZei4RUVXqgfk-cQA,Ruang Pendaftaran Pasien Rawat Jalan RS Bethesda,"698H+MC2, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia",hospital,0,0.0,-7.7833546,110.3785068
ChIJTQ-LSbdXei4RSRrMzC-MEIE,RSK Bedah Patmasuri,"59C6+J4M, Krapyak Kulon, Panggungharjo, Sewon, Yogyakarta City, Special Region of Yogyakarta, Indonesia",hospital,0,0.0,-7.8284102,110.3603078
ChIJl6E7zx5Xei4RSzMfVkO-iL8,TPPRI RS Jogja,"59FH+W56, Sorosutan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55162, Indonesia",hospital,1,4.0,-7.8252091,110.3778852
ChIJhYZyEkpZei4RwqjpoRz_cTg,RUANG ELISABETH RS PANTI RAPIH,"Jl. Sagan Utara No.941, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",hospital,1,3.0,-7.7776286,110.3778956
ChIJs_1bK81Zei4Rn66IghMivJg,humas dan marketing rs bethesda,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",hospital,1,5.0,-7.783599699999999,110.3780247
ChIJj7tY__RXei4RxHO7BTZGpHc,Top Asri Clinic Medical Center,"Jl. HOS Cokroaminoto No.17, Pakuncen, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55252, Indonesia",hospital,13,4.0,-7.799607999999999,110.3518949
ChIJKYGiyTJYei4RCJUDHfk9c4g,Bethesda Hospital Surgery Clinic,"698H+G68, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia",hospital,11,4.5,-7.7837171,110.3780763
ChIJGW_ythdXei4Rw6TgNlVUACE,RSKIA PKU Muhammadiyah Kotagede,"Jl. Kemasan No.30, Purbayan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55173, Indonesia",hospital,312,4.0,-7.822922499999999,110.4007909
ChIJQ_odtIBXei4RaJjUkZGUzm4,IGD RS Bethesda Lempuyangan,"Jl. Bausasran No.3, Purwokinanti, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55166, Indonesia",hospital,2,4.5,-7.7968129,110.3732531
ChIJ205phTNYei4RPV0Sv5NK7CM,"DR Mahir, Sps","Jl. Danukusuman BI GK-VI No. 200 Baciro Gondokusuman Yogyakarta Daerah Istimewa Yogyakarta, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",hospital,0,0.0,-7.780709399999998,110.3748858
ChIJv2cv0k9Xei4RtkRuxJeud48,Instalasi Bedah Sentral RS Jogja,"59FH+W8C, Sorosutan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55162, Indonesia",hospital,1,4.0,-7.8251932,110.3782617
ChIJQwnkJdRXei4RiU7eukJGSrk,KAMAR JENAZAH RS PKU,"59X6+VVJ, Ngupasan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55261, Indonesia",hospital,1,5.0,-7.8002789,110.3621426
ChIJmZn1UKhZei4Rgg4gZsaUGcI,Galilea anak lt.3 RS Bethesda Jogja,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",hospital,0,0.0,-7.7837519,110.3767737
ChIJKfMhdw1Xei4RMMjF68aTLGM,RSKIA Bhakti Ibu unit 2,"59MQ+42W, Jl. Perintis Kemerdekaan, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia",hospital,6,4.8,-7.8171363,110.3875851
ChIJE2VKKT1Yei4RRDEF4pnqAzE,Yayasan Purna Yudha Yogyakarta,"Jl. Tentara Rakyat Mataram No.6, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231, Indonesia",hospital,0,0.0,-7.785785000000001,110.357333
ChIJu2FxTUlYei4R_F5ptrJcZ7c,Pavilliun Amarta,"Jl. Sendowo E-F No.129, Sendowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",hospital,2,5.0,-7.770167199999999,110.3717718
ChIJG73SH4pXei4RTIRDukxpHlY,Rumah Bersalin Bhayangkara,"JL. Aipda. Karel Satsuit Tubun, No. 20, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261, Indonesia",hospital,0,0.0,-7.797441,110.360627
ChIJ41TKwq9Xei4RMwOHFBNTf8s,RSU Griya Mahardhika Yogyakarta,"Jl. Parangtritis, Km. 4, Gg. Wijaya Kusuma No.212, Druwo, Bangunharjo, Kec. Bantul, Daerah Istimewa Yogyakarta 55187, Indonesia",hospital,375,4.1,-7.838591699999999,110.3658266
ChIJZxEH_TNYei4RlFJV3m62nkk,indomedis.com,"Hotel Orlen Jl. C. Simanjuntak #6A, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",hospital,2,2.0,-7.7808187,110.3732441
ChIJW9Xirn9Xei4RpwWeWQpWG1s,Instalasi Radiologi RS Kota Yogyakarta,"59FH+X47, Sorosutan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55162, Indonesia",hospital,4,4.0,-7.825088899999999,110.3777903
ChIJJXajAEBXei4RZcJSs7-XEws,Rumah sakit daerah yogyakarta,"Jl. Ki Ageng Pemanahan No.1, RW.6, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia",hospital,1,5.0,-7.8251377,110.3786256
ChIJMcFm32pZei4Rvy2U-ZbUQOo,Siloam Jogja Sport Center,"Jl. Laksda Adisucipto No.32-34, Demangan, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55221, Indonesia",hospital,1,5.0,-7.7840413,110.390646
ChIJkweO6so40i0R_IJc6237lZw,The Fire Department of the Government of Badung,"Jl. Kebo Iwa No.39, Ubung Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80116, Indonesia",fire_station,16,4.5,-8.6185706,115.1888026
ChIJESrqPsZA0i0Rjc6M6ZITYIE,Dinas Pemadam Kebakaran Kota Denpasar,"Jl. Imam Bonjol No.176, Pemecutan Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80113, Indonesia",fire_station,29,4.5,-8.6748679,115.2021114
ChIJTziD7SVH0i0R5etjTdNIyO4,Pemadam Kebakaran Kunti Seminyak Kuta Bali,"Jl. Kunti II No.113, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",fire_station,7,3.7,-8.687073,115.1765925
ChIJsc10AyFH0i0RkEcIt777FkA,Kuta Fire and Rescue Station,"Jl. Majapahit No.17, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",fire_station,4,4.3,-8.7201635,115.1787868
ChIJrxjgFCpb0i0RKVA9Go20Dp4,South Kuta Pechatu Fire Station,"54HR+VXJ, Perumahan Pecatu Graha, Jalan Griya Alam Pecatu, Ungasan, Kuta Selatan, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",fire_station,4,3.8,-8.820354,115.1423702
ChIJtYY6hA1B0i0Rbp62COwtXMk,Pos Pemadam Kebakaran Renon,"867Q+FP3, Jl. Juanda, Renon, Denpasar Selatan, Denpasar City, Bali 80226, Indonesia",fire_station,0,0.0,-8.6863505,115.2392868
ChIJMxWUPC850i0Rz2IWmg-39NQ,Kantor Pemadam Kebakaran Puspem,"95VH+HM3, Jl. Raya Sempidi, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",fire_station,6,5.0,-8.6061075,115.179157
ChIJj7eij4080i0RlvxrwOM3SG4,Abiansemal Fire Department,"Jl. Ciung Wanara No.11, Dauh Yeh Cani, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",fire_station,2,5.0,-8.5196551,115.2088225
ChIJrQV8rv8R0i0R48235tkagqs,Pos pemadam kebakaran kab. Klungkung,"FCC3+J84, Central Semarapura, Klungkung, Klungkung Regency, Bali 80761, Indonesia",fire_station,1,5.0,-8.5284832,115.4033414
ChIJeSxjpnJE0i0Rbck1P1EFJb4,Hydran Kebakaran,"65WG+4X6, Uluwatu St, Tuban, Kuta, Badung Regency, Bali 80361, Indonesia",fire_station,0,0.0,-8.7547205,115.1773897
ChIJUQVsxOg70i0R8B4v5hJ4A_0,UPT Badung Utara Dinas Pemadam Kebakaran Kab. Badung,"C5QC+Q2P, Jalan Raya, Mengwitani, Mengwi, Badung Regency, Bali 80351, Indonesia",fire_station,5,4.4,-8.560527,115.1701104
ChIJiebSYGA_0i0RfoL7yxJWMjA,Universindo Primasakti. PT,"Jl. Raden Ajeng Kartini No.114, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80231, Indonesia",fire_station,1,1.0,-8.6479144,115.2139629
ChIJlbmI3OFA0i0RYiNUOiJB_i8,Guna Aman Jaya UD,"Jl. Raya Sesetan No.143, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",fire_station,0,0.0,-8.6875197,115.2168316
ChIJLXnJDexA0i0RYUIDVLIuWpQ,Tri Karya Utama. CV,"86G9+9MJ, Jl. Ir.Ida.Bagus Oka, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80237, Indonesia",fire_station,0,0.0,-8.6740547,115.2191367
ChIJ75QIUU8_0i0Rerp83io05II,Flobal Pratama CV,"JL. Jend Gatot Subroto Tengah, No. 369, Dauh Puri Kaja, 80111, Ubung, Denpasar Utara, Pemecutan Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80111, Indonesia",fire_station,0,0.0,-8.6390677,115.2019501
ChIJz3_m47KW0S0R5qnCv7TxhCU,Pemadam kebakaran kubutambahan,"W57F+5QC, Bukti, Kubutambahan, Buleleng Regency, Bali 81171, Indonesia",fire_station,0,0.0,-8.087053,115.1743947
ChIJzZsng4g70i0RqetHUgZ0b8g,Dinas Pemadam Kebakaran Tabanan,"F46H+C36, Delod Peken, Tabanan, Tabanan Regency, Bali 82121, Indonesia",fire_station,4,4.3,-8.538959199999999,115.1276502
ChIJdyp7Jy5B0i0RIYPfAgdBIoE,CV. Victory Bali,"Jl. Raya Pemogan No.160-B, Pemogan, Denpasar Selatan, Kota Denpasar, Bali 80221, Indonesia",fire_station,0,0.0,-8.7043289,115.1976488
ChIJaYJ_UsXnaC4RSJ876_K3pA4,Diskar PB - Kota Bandung,"Jl. Sukabumi No.17, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271, Indonesia",fire_station,109,4.7,-6.9168696,107.6341168
ChIJZbJNWKHDaC4R1gFOY40_IA4,DAMKAR Kota Bandung,"3M6C+4X2, Cipamokolan, Rancasari, Bandung City, West Java 40292, Indonesia",fire_station,1,5.0,-6.9397394,107.6723763
ChIJVVVVFcrnaC4R73FJ4CaFF2c,Pemadam Kebakaran Cihapit,"Cihapit, Bandung Wetan, Bandung Regency, West Java 40114, Indonesia",fire_station,1,4.0,-6.9082952,107.6259713
ChIJc5zgk0nvaC4R0Uq5N7F2Pig,Pos Unit Damkar TKI,"Jl. Taman Kopo Indah 3 No.22, Mekar Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40218, Indonesia",fire_station,19,4.8,-6.9693404,107.5528857
ChIJyTlXCTPnaC4Rz9jHE5vp1CM,ARFS building,"3HWH+J5M, Husen Sastranegara, Cicendo, Bandung City, West Java 40174, Indonesia",fire_station,0,0.0,-6.9034038,107.5777991
ChIJQVEcHTvnaC4RNtdLKso2qN4,UPT Diskar Pb Wilayah Utara,"Jl. Sindang Sirna No.40, Gegerkalong, Kec. Sukajadi, Kota Bandung, Jawa Barat 40151, Indonesia",fire_station,7,4.7,-6.877675099999999,107.5910415
ChIJadkf_aLmaC4Rlgl-IjVJ40I,Alfa Galuh Perkasa. CV,"Jl. Leuwi Panjang Gg. Rukunsari II No.I/6, Situsaeur, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40153, Indonesia",fire_station,1,5.0,-6.943018299999999,107.5960189
ChIJQfoEFs3taC4RzY5819wXDQM,Dinas Pemadam Kebakaran dan Penyelamatan Kabupaten Bandung,"Jalan Raya Soreang Kopo KM.17, Pamekaran, Soreang, Pamekaran, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40912, Indonesia",fire_station,47,4.7,-7.0256541,107.5252319
ChIJ-Z6l-PDDaC4RWG7U8byVHX0,Disdamkar Kabupaten Bandung Pos Cileunyi,"Komplek Kantor, Jl. Percobaan No.39, Cileunyi Kulon, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40622, Indonesia",fire_station,7,5.0,-6.9412033,107.7436176
ChIJpbW7tq3kaC4RjzJoApB3ya0,Pemadam Kebakaran Kab. Bandung Barat,"4FRM+GFR, Kertajaya, Padalarang, West Bandung Regency, West Java 40553, Indonesia",fire_station,24,4.9,-6.8586361,107.4836479
ChIJ351KbMyO2TER6ULMBDGoiAk,Kantor Pemadam Kebakaran Kota Batam,"32QM+9CW, JL. Ahmad Yani, Duriangkang, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",fire_station,4,5.0,1.0884906,104.033566
ChIJWZ6C-XSJ2TERqKI6YMV3i-I,Fire Station Sei Panas,"42PH+73J, Jl. Laksamana Bintan, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia",fire_station,14,4.7,1.1357006,104.0276546
ChIJq7dyBjuN2TERZcfr74C9-Qs,Dinas Pemadam Kebakaran,"3W3H+8RF, Jalan, Tanjung Uncang, Batu Aji, Batam City, Riau Islands 29425, Indonesia",fire_station,1,5.0,1.0533645,103.9294591
ChIJmQ0fJTqL2TER2vlrV8W9tbY,Dinas Pemadam Kebakaran,"4WGH+972, Jalan R. E. Martadinata, Tj. Pinggir, Kec. Sekupang, Kota Batam, Kepulauan Riau 29433, Indonesia",fire_station,6,5.0,1.1258814,103.9281451
ChIJeWctH8eO2TERkOGeg8s9GVY,Dinas Pemadam Kebakaran,"32QM+9CW, Sukajadi, Batam Kota, Batam City, Riau Islands 29444, Indonesia",fire_station,3,4.3,1.0884953,104.0335784
ChIJCarU0gKK2TERdgr60AznliI,PBK BP Batam Wilayah Batu Ampar,"5283+WXP, Jl. El Nusa, Batu Merah, Kec. Batu Ampar, Kota Batam, Kepulauan Riau, Indonesia",fire_station,1,5.0,1.1673488,104.0049722
ChIJJUlJkzWF2TERUuMqTdAu4HQ,Pos Pemadam Kebakaran Punggur,"345F+X8X, Kabil, Nongsa, Batam City, Riau Islands 29467, Indonesia",fire_station,0,0.0,1.0599941,104.1233452
ChIJV4vycKCR2TERAp8nWMXpcI4,Tembesi Fire Station Post,"X2RM+FRJ, Jl. Trans Barelang, Tembesi, Kec. Sagulung, Kota Batam, Kepulauan Riau 29472, Indonesia",fire_station,7,5.0,0.9912503,104.0345771
ChIJVYUNwuqF2TERlkJy5q9XrWQ,Pos Pemadam Kebakaran Kabil,"34MC+9HX, Kabil, Nongsa, Batam City, Riau Islands 29467, Indonesia",fire_station,6,3.7,1.0834145,104.1215811
ChIJyyeT4AqH2TERAos4IV503N0,Pos Pemadam Kebakaran Nongsa,"Batu Besar, Nongsa, Batam City, Riau Islands 29466, Indonesia",fire_station,0,0.0,1.1621436,104.1188012
ChIJz8jdHseO2TERNdHPtAs483A,PENANGGULANGAN BAHAYA KEBAKARAN ( PBK ) BP BATAM,"32QM+9FH, Jl. Ahmad Yani, Muka Kuning, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia",fire_station,4,3.8,1.088426,104.0337199
ChIJIczJY2GO2TER34M5WYC-y1w,Kantor Kebakaran,"326F+FW9, Kabil, Nongsa, Batam City, Riau Islands 29433, Indonesia",fire_station,0,0.0,1.0611614,104.0248564
ChIJMyd7ynSF2TERN_77DUadmk0,Fire Dept,"346F+47J, Kabil, Nongsa, Batam City, Riau Islands 29467, Indonesia",fire_station,0,0.0,1.060298,104.1231954
ChIJ-2ruOjqL2TERFwxBkJAqPUM,Direktorat Pengamanan BP Batam,"4WGH+86X, Jl. RE Martadinata, Tj. Pinggir, Kec. Sekupang, Kota Batam, Kepulauan Riau 29444, Indonesia",fire_station,0,0.0,1.1258609,103.9281026
ChIJuyAcVUaP2TERAirOxSsbw0E,Rumah Pak Acong,"Puri Agung No.2 A, Mangsang, Sei Beduk, Batam City, Riau Islands 29433, Indonesia",fire_station,0,0.0,1.032814,104.0533302
ChIJodnEI5mL2TERamsXW_XBLYc,Hydrant Depan HMS Patam Lestari,"4X99+34P, Jl. Tiban V, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",fire_station,0,0.0,1.1177092,103.9678231
ChIJkQLh1HP2aS4RI1EBxQUgL3c,Jakarta Fire and Rescue Agency,"Jl. Kyai Haji Zainul Arifin No.71, RT.10/RW.10, Duri Pulo, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10140, Indonesia",fire_station,111,4.6,-6.1618546,106.8084323
ChIJAawJ1Q4gai4RyZvQqwyqrrU,Kantor Pemadam Kebakaran Jakarta Utara,"Jl. Komp. Pemadam Kebakaran No.113, RT.11/RW.6, Semper Bar., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130, Indonesia",fire_station,59,4.8,-6.127199,106.926699
ChIJM-tOtFntaS4R6l8Xro8pZLA,Pemadam Kebakaran Prov. DKI Jakarta,"Jl. Komp. TMII Pintu 3, Lubang Buaya, Cipayung, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia",fire_station,16,4.8,-6.2994175,106.8987587
ChIJfSJTcKP2aS4Rwy-GoWRiuxA,Pemerintah Kotamadya Jakarta Pusat Suku Dinas Pemadam Kebakaran Pos Karet,"Jl. Penjernihan 1 No.29, RT.10/RW.6, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210, Indonesia",fire_station,11,3.9,-6.2016621,106.8084023
ChIJ42YVv83xaS4RhkxBLCwLAWU,Lebak Bulus Fire Station,"Jl. Raya Pasar Jum'at, RT.10/RW.7, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia",fire_station,82,4.6,-6.2888991,106.7750208
ChIJlafigDT2aS4Rl65DssaYnAw,Dinas Pemadam Kebakaran Sektor Gropet 311-01,"RQWF+W93, RT.10/RW.4, Wijaya Kusuma, Grogol petamburan, West Jakarta City, Jakarta 11460, Indonesia",fire_station,9,5.0,-6.152751,106.7734024
ChIJw3zEC1H0aS4RFMidIk5Jcm8,Dinas Penanggulangan Kebakaran Dan Penyelamatan (Damkar Johar),"Jl. Percetakan Negara II, RT.12/RW.3, Johar Baru, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10560, Indonesia",fire_station,140,4.9,-6.1820936,106.8563319
ChIJ9YooKDn0aS4R4ovBQD_Azo4,Suku Dinas Pemadam Kebakaran,"Taman Ismail Marzuki Jl. Cikini Raya No.73, RT.1/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",fire_station,11,4.5,-6.1907324,106.8384689
