place_id,place_name,place_address,city/regency,image,desc,total_review,ave_rating,art_gallery,bakery,bar,cafe,food,liquor_store,lodging,meal_delivery,meal_takeaway,night_club,restaurant,school,store
ChIJvzjv49aI2TER-O7Yibz18No,Rm Cahya Aldi 226 Seafood,"4355+533, Jl. Hang Kesturi, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,69,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJsbdrVOWJ2TER0JP-ymoq-yA,Saung Sunda Sawargi - batam center,"Jl. Raja H. Fisabilillah No.1, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,28,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJH7ikD-KI2TERWSj3_uqIu2A,Kuliner Malam Batam,"43G3+4P6, Teluk Tering, Batam Kota, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,72,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJW3bSFYGJ2TERdsmI3oT5bP0,Acia Ikan Bakar,"42R6+VC8, Lubuk Baja Kota, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1080,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJhUc7962J2TERtXn4qW7VAeA,Ultimo Kitchen,"Mega Mall Batam, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,11,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJA8RjgfmJ2TERTHkKsEXkK0g,D'BROTHERS RESTO & LOUNGE,"Jl. Mitra Raya No.2, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,19,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJn3sPGlyJ2TERkQ2IGYAjPVM,D'steam Seafood Batam Peranakan Style,"Nagoya Garden Phase II blok C no 17, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,43,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJJ2azrciJ2TERPJj8ix4bcyg,Golden King Food Court,"526V+M2G, Tanjung Buntung, Bengkong, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,502,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJxR_2GAOJ2TERSsgvOly_vuY,Gorengan Nanggroe Aceh BCM Batam Centre,"Jl. Daeng Perani, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,43,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJU-Q-VOgn2jERkzHm4YVfX18,Setia Budi Restaurant,"Sambau, Nongsa, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,183,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJhTb6KP2I2TERxiTpsdXmLeg,Baresto Cafe,"43H4+VGQ, Teluk Tering, Batam Kota, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,23,3.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ_2_DtTaF2TER_FSz3vU6xDU,Riverside Restaurant,"Kabil, Nongsa, Batam City, Riau Islands 29467, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,430,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJYR8kHCqJ2TERig--RTMmp1o,Meat House,"Komp. Raffles City, Jl. Raja H. Fisabilillah No.6-9, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,841,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJEfYF7geJ2TEREKxRENcKB2w,Ta Wan Restaurant,"Grand Batam Mall #03-27, Jl. Pembangunan, Batu Selicin, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,46,4.1,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJN5NrgSaJ2TERB-qxExzpToo,Bluefire Seafood Restaurant,"Jl. Orchard Boulevard No.19, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,108,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJW8YCEAyJ2TER2Ack17WgcXo,Seafood Ikan Bakar 899,"Blk. B Komp. Ruko Bukit Beruntung No.3a, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29411, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,66,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJaf0IXOiP2TERghD2I2IXS4w,Ikan Bakar Mega Seafood Batam,"Mega Legenda 2 Blok G2 No. 09-11, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,15,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJfzT9rd8n2jERofT0ceU09eI,Selera Restaurant,"53WX+976, Jl. Hang Lekiu, Sambau, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29466, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,21,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ90-aqapq1DER0cmt7s7qg84,Maharaja Curry House,"Komp. Ruko Palm Spring, Blk. B1 No.3A, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,765,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ02xPdaGJ2TER-gAE1RZ-KQE,Olive & Co Batam,"Jl. Engku Putri Utara, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29461, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,189,4.5,0,0,1,1,1,0,0,0,0,1,1,0,0
ChIJY3yyEW2J2TERClWdTr4m9z4,Myoung - Ga Batam,"Jl. Raja H. Fisabililah Ruko Trikasa Ekualita Block C no 1 (depan Vihara, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,698,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJeSJRYROJ2TERpDicCky1K0U,Dae Jang Geum Rosedale,"Perumahan Rosedale, Jl. Laksamana Bintan, Teluk Tering, Batam Kota, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,443,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ6xpxDeQn2jERzrOFfDlRffo,Amazon Seafood,"Sambau, Nongsa, Batam City, Riau Islands 29465, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,225,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJCbimXrWJ2TERiGcOAaFyuNQ,Hongti Seafood,"Komplek Trikarsa Equalita, Blk. E No.01, Sadai, Kec. Bengkong, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,292,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ2Xh8Sm2J2TERLQRKzvzZHSw,Mie Tarempa Sungai Panas,"Komp. Graha mas, Jl. Laksamana Bintan Komp. Pertokoan Seruni No.10-11, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2736,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJldFuIBuJ2TERanQ417tz_ks,Hikirin Modern Japanese Restaurant,"Teluk Tering, Batam Kota, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,241,4.9,0,0,0,0,1,0,0,0,0,0,1,0,1
ChIJkTXnYOGI2TERmw_1L5sWmvw,Abizara Restaurant,"seberang samsat batam centre / samping dispenda, Jl. Raja Isa, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,487,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJmVcGOOeJ2TER_fhFgvW9yFU,Rumah Makan Jodoh,"429G+3VR, Jl. Karangetang, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,49,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJQecFacKJ2TERzaBkTNPUWjE,Richeese Factory Mega Mall Batam,"Mega Mall Batam, Jl. Engku Putri, Baloi Permai, Kec. Batam Kota, Kota Batam, Kepulauan Riau, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,260,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ_zh9TXfxaS4RoFJBiBh54Sw,Jakarta Restaurant & The Courtyard,"Jl. Brawijaya Raya No.26, RT.1/RW.2, Kebayoran Baru, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,526,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJNx626AH0aS4RlQ5CSlPnxao,La Brasserie Restaurant,"Jalan Jenderal Sudirman Kav 18-20, RT.10/RW.11, Karet Tengsin, Jakarta Pusat, DKI Jakarta, Daerah Khusus Ibukota Jakarta 10220, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1500,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJE1GvDtn1aS4RLfcz-MionU8,Animale Restaurant,"MD Place 11th Floor Jl Setia Budi Selatan No 7, Setia Budi, RT 5, RT.5/RW.1, Kuningan, Setia Budi, Kuningan, Jakarta, Daerah Khusus Ibukota Jakarta 12910, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,661,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ4UnlqwL0aS4Rsx3kmKaRK8Y,Harum Manis Restaurant,"Apartemen Pavilion, Retail Arcade, Jl. K.H. Mas Mansyur No.Kav 24, RT.12/RW.11, Karet Tengsin, Jakarta, Daerah Khusus Ibukota Jakarta 10220, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1213,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJB9Y8liH0aS4R7Kogy_Nbpt4,Signatures Restaurant,"Hotel Indonesia Kempinski Jakarta, Jl. M.H. Thamrin No.1, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,684,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJTWtJeiH0aS4RY6h3u6ESq9Q,Sana Sini Restaurant,"Pullman Jakarta Indonesia (Lobby Level, Jl. M.H. Thamrin No.59, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5437,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJEQg5B8Mfai4RcFuVGZiC2fg,Kembang Djakarta Resto,"Ruko Permata Ancol, JL Laks L Jl. R. E. Martadinata No.12, 14430, RT.1/RW.13, West Pademangan, Pademangan, North Jakarta City, Jakarta 14420, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,18,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJqVIBWpTzaS4RYB0aXZ50-1c,HA-KA Resto,"The H Tower, Mezzanine floor, Jl. H. R. Rasuna Said No.Kav. 20, RT.1/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,478,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJWeqySZb1aS4RVOJlLsuILyk,Catappa Restaurant,"Jl H Benyamin Sueb Kav B6 Superblok Mega Kemayoran, RW.10, Gn. Sahari Sel., Kec. Kemayoran, JAKARTA, Daerah Khusus Ibukota Jakarta 10610, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,184,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ_02K8JbxaS4RX9G3vNqXim8,PA.SO.LA Restaurant,"SCBD, Sudirman Central Business District, Jl. Jend. sudirman kav 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,334,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJHbLWVbT2aS4RvBcoUXJOT4A,Table8,"Hotel Mulia Jakarta, Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,915,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJf2_hOk3zaS4RMlBIBZpd7JM,D'Sky Bistro - Jakarta,"Jl. Anggrek 4 No.47, RT.14/RW.7, Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,159,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJYfyJhOjzaS4Rf8mmqN2Gh6I,Gran Via Cafe,"Jalan Haji R. Rasuna Said No.Kav X-0, RT.5/RW.4, Kuningan Tim., Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta 12920, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,445,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJLfIIjzr0aS4RvJetO0TjMug,Al Jazeerah Signature Restaurant & Lounge مطعم الجزيرة سقنتشر جاكرتا,"Jl. Johar No.8, RT.18/RW.6, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5445,4.5,0,0,1,0,1,0,0,0,0,1,1,0,0
ChIJM-uT5yH0aS4RJb8FLs-zz4Y,Skye,"BCA Tower Lt. 56, Jl. M.H. Thamrin No. 1, RT.001 / RW.005, Menteng, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4531,4.6,0,0,1,0,1,0,0,0,0,0,1,0,0
ChIJiVYlIeLzaS4RRryFFIkd0Lc,Palm Court,"Four Seasons Hotel Jakarta, Capital Place, Jl. Gatot Subroto No.Kav. 18, West Kuningan, Mampang Prapatan, South Jakarta City, Jakarta 12710, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,246,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJrYDgQj7xaS4RyaXWuVDRsMs,Gamalama Resto & Cafe Jakarta,"Jl. Bumi No.8, RT.2/RW.3, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,132,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ3yiSDfHzaS4RmgnzjYbGhrw,Henshin,"Level 67-69, The Westin Jakarta Jalan H.R. Rasuna Said Kav. C-22A, RT.2/RW.5, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta 12940, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1767,4.6,0,0,1,0,1,0,0,0,0,1,1,0,0
ChIJZ3XYYj70aS4RyDFzTQx4BFY,Lara Djonggrang,"Jl. Teuku Cik Ditiro No.4, RW.2, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2054,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJaYYdtBj0aS4R7aoVQjeIQps,Kaum Jakarta,"Jl. Dr. Kusuma Atmaja No.77, RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3321,4.6,0,0,1,0,1,0,0,0,0,0,1,0,0
ChIJlbfOLJr1aS4R4WnohuhIaUU,Twelve Chinese Dining,"Jl. Dr. Kusuma Atmaja No.75, Menteng, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1141,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ7QGHphX0aS4RLet6sIwTwwQ,1928 Restaurant,"The Hermitage, a Tribute Portfolio Hotel, Jakarta, Jl. Cilacap No.1, Kec. Menteng, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,102,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJdd3B8VDxaS4Rp9xaR-L7Ops,AMUZ Gourmet Restaurant,"The Energy Building (2nd Floor,Lot 11A,SCBD, Jl. Jenderal Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,368,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJMVBdEvHzaS4RzzD3mbhj5PI,Seasonal Tastes at The Westin Jakarta,"The Westin Jakarta, Level 51 Jl. H.R. Rasuna Said Kav. C-22 A, Jakarta 12940, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1651,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJmS8JUrT2aS4R99BZY-87klI,The Cafe,"Senayan, Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2875,4.7,0,0,0,1,1,0,0,0,0,0,1,0,0
ChIJT_YHalrxaS4RaCoCeuFap44,BISTECCA,"18 Parc Place SCBD Tower C Ground Floor, Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1272,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJMdhH0frzaS4RuN27H3mjXks,Sailendra Restaurant,"Kawasan Mega Kuningan, JW Marriott Hotel Jakarta Jalan DR Ide Anak Agung Gde Agung Kav E.1.2, Setiabudi No.1&2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2038,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ_8E2s2f1aS4RSraUoOQTRZU,Le Petit Chef - Jakarta,"Grand Hyatt Jakarta Jl. M.H. Thamrin No.Kav. 28-30, Gondangdia, Kec. Menteng Kota Jakarta Pusat, Daerah Khusus Ibukota, RT.9/RW.5, Gondangdia, Kec. Menteng, Jakarta, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,22,3.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJgW-PSUvxaS4RW1r3AI5a20g,View Steak Bar,"Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Tanah Abang, Central Jakarta City, Jakarta 10270, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,131,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJYY1adVr1aS4RakzsolZcDpI,SEIA Restaurant,"Lt. 1 Menara Astra, Jl. Jenderal Sudirman, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Jakarta, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,226,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ0QZ30_rzaS4R-2WMVNAlD04,Asuka Japanese Dining,"Kawasan, JW Marriott Hotel Jakarta Jalan DR Ide Anak Agung Gde Agung Kav E.1.2 No. 1 & 2, Jl. Mega Kuningan Barat, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,189,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJofaR0oHxaS4R5H5WbvuHw2E,Queens Head Jakarta,"Jl. Kemang Raya No.18C, RT.11/RW.5, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,798,4.4,0,0,1,0,1,0,0,0,0,0,1,0,0
ChIJq39stBzxaS4RzSdYU01AwQU,Tom’s by Tom Aikens,"The Langham, Jakarta, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,233,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJa3jHZ4D1aS4RLRYajotgzZI,Dining Room,"Park Hyatt Jakarta, Jl. Kebon Sirih No.17-19, Jakarta, Daerah Khusus Ibukota Jakarta 10340, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,10,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ4SgaPG3zaS4RZL2UMGOpEWY,PAL8,"Ascott Sudirman Jakarta (Lobby Level, Jl. Prof. DR. Satrio No.KAV. 11, RT.3/RW.3, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,17,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJSz0SApvzaS4RAqgljvvEQnE,Smarapura,"Jl. Tebet Timur Dalam II No.43, RT.3/RW.3, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1738,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJhdP87MX1aS4R38uGHrdvldU,Sudestada,"Jl. Irian No.18, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2123,4.7,0,0,1,0,1,0,0,0,0,0,1,0,0
ChIJm2jqESH0aS4RED227PWjD4M,Grand Café,"Grand Hyatt Jakarta, Jl. M.H. Thamrin No.Kav. 28-30, RT.9/RW.5, Gondangdia, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,273,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJfVe5TqL1aS4RwqrDtru6moo,Kalih Cafe,"Apartemen, Menteng Square, Jl. Matraman Raya No.30E, RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,48,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJzUfLDxn0aS4R1GPzRj4ifko,Piquant Restaurant Jakarta,"Jl. Sumenep No.9, RT.11/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,48,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJHRupPyH0aS4R0jYSS1ULSY8,Cloud Lounge Jakarta (Rooftop),"The Plaza, Jl. M.H. Thamrin No.28 - 30, RT.9/RW.5, Gondangdia, Menteng, Central Jakarta City, Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,943,4.5,0,0,1,0,1,0,0,0,0,1,1,0,0
ChIJ_Tyhaz70aS4RFYggmK4kSAw,Cikang Coffee & Resto,"Graha Anam Ground Floor Jalan Teuku Cik Ditiro No. 11 Menteng, RT.8/RW.2, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,365,4.2,0,0,0,1,1,0,0,0,0,0,1,0,0
ChIJ7eBosjv0aS4RfpIv1feiios,Tugu Kunstkring Paleis,"Jalan Teuku Umar No.1 RW.1 Gondangdia Kecamatan Menteng Phone/WA 0812-82400-860, Jl. Teuku Umar No.1, RW.1, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3815,4.6,1,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ7ZN-7m7xaS4RUg7AIKujobk,Wolfgang's Steakhouse Jakarta,"ELYSEE SCBD Jakarta, Level 6 Rooftop, Lot 21 SCBD RT.7/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, RT.7/RW.1, Senayan, Kec. Kby. Baru, Jakarta, Daerah Khusus Ibukota Jakarta 12190, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,876,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJeYhllMT1aS4REHk4N38VwC8,GIOI Menteng,"Jl. Dr. Kusuma Atmaja No.85, RT.10/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1179,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJTxAy8WfxaS4Rt0KGZl6HS1Y,Namaaz Dining,"Jl. Gunawarman No.42, RT.5/RW.2, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,933,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,"Jl. Gunawarman No.32, RT.5/RW.2, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1258,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
