place_id,place_name,place_address,city/regency,image,desc,total_review,ave_rating,amusement_park,aquarium,art_gallery,cafe,church,food,hindu_temple,library,local_government_office,lodging,mosque,museum,natural_feature,park,place_of_worship,restaurant,rv_park,school,shopping_mall,store,travel_agency,zoo
ChIJ-8mudtaK2TEROZcnjXk5cTc,Kwan Im Temple,"4WRC+34H, Tanjung Pinggir, Sekupang, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,100,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ChIJVfew922m2TERLRDGpCNuakY,Ex Camp Vietnam,"Q623+WFR, pulau galang batam kepulauan Riau, Sijantung, Galang, Kota Batam, Kepulauan Riau 29485, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,682,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJb1gRvBX12TERcqqAAawnfbk,"Pulau Belakang Padang, Batam","5V3Q+XQ4, Sekanak Raya, Belakang Padang, Batam City, Riau Islands, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,261,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJAScXvAGj2TERxKeW35fA800,Gendang Paragliding Hill FASI Batam,"R5QR+J3G, Spot landasan paralayang di Bukit Gendang, Kawasan Hutan Konservasi Taman Buru, Pulau Rempang, Sembulang, Galang, Kota Batam, Kepulauan Riau 29481, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,26,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJxeKoS9eH2TERqQjkMPo1CkU,Wisata Alam AVJ Mangrove,"Batu Besar, Nongsa, Batam City, Riau Islands 29465, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,149,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJCdMNn-KI2TERY-5Iv5DRCTg,Dataran Engku Putri,"Jl. Engku Putri No.1, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,426,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJrU5FiI2P2TER9CxrhMXlvOs,Eco Edu Park,"Jl. Taman Golf Sukajadi No.113-127, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,222,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJZcdUcYKQ2TERCFOLHe3aHJo,Tanjung Piayu Beach,"X3MX+9WR, Terusan Jl. S. Parman, Tj. Piayu, Kec. Sei Beduk, Kota Batam, Kepulauan Riau, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,152,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJXSHfA3eO2TERzhfCTUUXP8M,Bukit Daeng,"3236+562, Tembesi, Sagulung, Batam City, Riau Islands 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,73,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ6SNQ5RyJ2TER04T3BAg3oRY,Kampung Wisata Kelembak,"43XR+WG4, Kampung Kelembak, Kel, SamA, bau, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29465, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,57,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJmzvuTIqO2TERSIehauzjRhg,Wisma Batamindo,"329G+M2W, Jl. Letjend Suprapto, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,687,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJhZa8tNGN2TERky68Q_CmUi4,JMB Eco Park - Agrowisata Jambu Marina,"Jl. Raya Marina City, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29425, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,26,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJMbJ8NeKN2TER5vZu1kWMNbg,Waterpark Top 100 Batu Aji,"Kawasan Mall Top 100, Jl. Letjend Suprapto, Tembesi, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29439, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2038,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJya2NCY2L2TERWIDADS_F5zA,Lembah Pelangi Batam,"Bukit Dangas, Jl. Ir. Sutami Dekat Perumahan Acasia, Tj. Pinggir, Kec. Sekupang, Kota Batam, Kepulauan Riau 29442, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,65,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJq6qq6pSJ2TERt9KFQdAWMSk,Batam Water Park,"Bengkong Laut, Bengkong, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,331,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJVTHrRhMn2jERN99bpO4KPbE,"Pantai Nongsa, Batam Kepri","53WQ+585, Sambau, Nongsa, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,115,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJmShpBlb_2DERR-GigW_9eFc,Pulau Pengalap,"G77P+PMP, Abang Island, Galang, Batam City, Riau Islands 29487, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,11,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJVT80hVuN2TERlifJA3bX0NA,WANAWISATA BUKIT SENIMBA,"Tanjung Riau, Sekupang, Batam City, Riau Islands 29425, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,32,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJVdrfRxmI2TERVkWY7qLUg5Y,Batam Botanical Garden,"53CJ+5GQ, Jl. Hang Lekiu, Sambau, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29465, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1207,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ88bKQhWk2TERdWNMUV2XONc,Pantai Jembatan 5,"Q5PC+GF8, Sembulang, Galang, Batam City, Riau Islands 29481, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,20,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJGUGlTguL2TERIWhpRyH5gGc,Rabbit Park,"Jl. Ir. Sutami No.6, Tj. Pinggir, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,222,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJUyzLfj6L2TER7EMfZPHKp1E,Taman Rusa Sekupang (Jogging Track),"4WFP+G2P, Tanjung Pinggir, Sekupang, Batam City, Riau Islands 29425, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1670,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJsXCywPWL2TERl0JcWz6arkg,Tiban Waterfall,"4X3Q+69M, Jl. Tiban I, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,101,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJs_noqSaR2TERjL9wcWI-Ajg,Piayu laut,"239X+CFV, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,23,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJJ7QSGTGO2TER1Y4WZI-UStQ,Wisata Kuliner Bukit Kemuning,"Mangsang, Sei Beduk, Batam City, Riau Islands 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,792,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJs5_kCE8p2jERq6kZF3rDH2c,Wisata ANR,"Unnamed Road, Sambau, Nongsa, Batam City, Riau Islands 29465, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ_ylQdqmR2TERPzizsNJKiLw,Tanjung Penarik,"X2MR+F7R, Tembesi, Sagulung, Batam City, Riau Islands 29472, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,28,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJQyR551Kh2TERBJZfZWqUQwY,Botanical Garden Batam,"R6J3+PV4, Sembulang, Galang, Batam City, Riau Islands 29481, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1080,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJEzLDwcmH2TERauwkgN8sJqE,Arsadi beach,"Kampung tua batu besar no 71, RT.003/RW.008, Kota Batam, Kepulauan Riau 29466, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,41,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJn92ftYWR2TERvkqATKN9k9g,Negri Di Atas Angin,"X3WQ+35G, Kabil, Nongsa, Batam City, Riau Islands, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,87,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJFQP2qRmJ2TERcC3Hjir2oAA,Ocarina Batam,"5322+97J, Sadai, Bengkong, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,49,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ6TwEqjyJ2TERo9G2D6RuPE0,WTB,"WTB Welcome To Batam, Jl. Nusantara, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,16,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJN4N67a-L2TERAjHeJdlitAs,Vihara Samudra Dharma,"4XHC+QPF, Jalan Gajah Mada, Patam Lestari, Sekupang, Patam Lestari, Batam, Kota Batam, Kepulauan Riau 29426, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,313,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ChIJ54FJt3mO2TER6ZtKTwawl9g,Lake Daeng Batam,"Jl. Letjend Suprapto, Danau, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,131,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJYaJ20FDtaS4RDNry7LknMQc,Taman Mini Indonesia Indah,"TMII, Jl. Raya, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,147805,4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ChIJ7RcAlCrsaS4RM4GToNQSzt8,Wisata Kota Tua Jakarta,"Kawasan Kota Tua, Taman Fatahillah No.1, RT.7/RW.7, Pinangsia, Taman Sari, West Jakarta City, Jakarta 11110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,16415,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ChIJfXt_sf3taS4Rmga1Wj8q3fk,Ragunan Zoo,"Jl. Harsono RM No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,98630,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ChIJ-S4F5Bb0aS4RgVq6v81ZM4s,Suropati Park,"Jl. Taman Suropati No.5, RT.5/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,20096,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJcdfvd3T0aS4RWFPBwpxqIIU,Taman Impian Jaya Ancol,"Jl. Lodan Timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,41358,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJnToeJBoeai4RGjp1dqwxz54,Allianz Eco Park,"Jl. Lodan Timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5826,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJVwxCgBoeai4R4zIiPSWTWyc,Dunia Fantasi,"Jl. Lodan Timur No.7, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,68797,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJKeQOsCL0aS4RLuH7DlpcjaI,Menteng Park,"Jl. HOS. Cokroaminoto, RT.3/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,19735,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJF29IST0eai4RZvM5-mnWcJY,Ocean Dream Samudra - Ancol,"VRGR+6X7, Jl. Lodan timur No.7 RW.10, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,8323,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJOQcPe1_2aS4RodErUdz2cfc,Tribeca Park,"Letjen S. Parman No.28, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4953,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJdXBB9n4QFAURQs2buyfwl98,Taman Situ Lembang,"Jl. Lembang Terusan No.D-59, RT.6/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12910, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5941,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJE7YGNy_3aS4RrCeV3DO5qhE,Hutan Kota Srengseng,"Jl. H. Kelik, RT.8/RW.6, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,8978,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ7Zj-D1HxaS4RTEzBshMYqsk,Kidzania Jakarta,"Pacific Place Mall, Jl. Jenderal Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,8569,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJl4aCVCrtaS4R6GkSwCRv5-w,Taman Burung TMII,"MWX3+PFW, Ceger, Cipayung, East Jakarta City, Jakarta 13820, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2324,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJSxh7RS_yaS4R16Fitt9Lc4Q,Museum di Tengah Kebun,"Jl. Kemang Timur No.66, RT.7/RW.3, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,291,4.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJuTW9y2zxaS4RKwSl9KopVgI,Barito Park,"7, Jl. Lamandau III No.RT.4, RT.4/RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,8777,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ87jCThgeai4RUGOJMkak0o8,Pasar Seni,"Taman Impian Jaya, Jl. Lodan timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4843,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJmV2Zd9fsaS4RMpmNvPrHkrE,Parks Agro Tourism Cilangkap,"Jl. Raya Cilangkap No.45, RT.6/RW.1, Cilangkap, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13870, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1045,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJA88y_8v1aS4RbfwYWObt98A,Lapangan Banteng Park,"RRHP+Q2F, Pasar Baru, Sawah Besar, Central Jakarta City, Jakarta 10710, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,21651,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJV8QyMBPxaS4Ro39SBRBCZ6k,Taman Langsat,"QQ4V+95Q, Jl. Barito, RT.1/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4108,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJOVWsoBkeai4RlI5DwRYmYVo,Faunaland Ancol,"Ecovention Building - Ecopark, Jl. Lodan Raya, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3431,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJkaCfYPkdai4RIb9mxtIC4us,Jembatan Kota Intan,"Jl. Nelayan Tim. No.8, RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11230, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1714,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJT6yJ_FDtaS4RCXn8dOO_3DI,Taman Budaya Tionghoa,"MWW3+C5M, Jalan Raya Taman Mini, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,581,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ChIJo7n7ffv3aS4RsSNgsHX4e94,Jakarta Aquarium & Safari,"Jl. Letjen S. Parman No.106, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5117,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJFRZAnv3taS4RXB0Xn8has6Q,Taman Satwa Anak,"Jl. Harsono RM, RT.10/RW.7, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,470,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ChIJa5LTMdL1aS4RL3717sOR2YA,National Monument Park,"5, Jl. Medan Merdeka Utara No.2, RT.5/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia",Medan,Belum Ada Foto,Belum Ada Deskripsi,7642,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ41ttCQ70aS4R3eRig1FOARA,Taman Tangkuban Perahu,"Tangkuban Perahu No.1, RT.5/RW.1, Guntur, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12980, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3945,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ24N9IybsaS4RxC7-Yu43DX0,Setu Mangga Bolong,"Jl. Petenggangan No.42N, RT.3/RW.7, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,865,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJYZMCJdztaS4RrFazoaK6TW8,Taman Spathodea,"Gg. Kriep No.13, RW.5, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5084,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJpzb_bMAdai4ReeRnqMgSSMk,Taman Waduk Pluit,"6, Jl. Pluit Timur Raya No.12, RT.6/RW.5, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,8808,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ1Ugkkm3zaS4RXLLyfr1tc4M,Tebet Eco Park,"Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,17069,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJK70EMTQeai4RPl9P3K2kmJI,Pantai Karnaval Ancol,"VVM4+CWG, Jl. Pantai Karnaval Ancol, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2330,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJtXURO2wdai4Rn7vSSu5Fma4,Mangrove Ecotourism Centre PIK,"7 Jalan Katamaran Indah 1 RT.7, RT.1/RW.7, Kapuk Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4463,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJv0uKBdT1aS4RMm701q_set8,Taman Pandang Istana,"Jalan Silang Monas Barat Laut, RT.5/RW.2, Gambir, RT.5/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2259,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJoytQiSUdai4RkGKxmmKQnMM,"Taman Wisata Alam Mangrove, Angke Kapuk","Jl. Garden House, Kamal Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,15562,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ChIJsbItyf3taS4RpK3on9INpGg,Schmutzer Primate Center,"MRQC+237, RT.10/RW.7, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12550, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,784,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ChIJme1W2dX1aS4Rl6KryVgIl5A,Museum Taman Prasasti,"Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1636,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJG1ytuCIeai4RELSMP0wM6o4,Sea World Ancol,"Jl. Lodan timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,39406,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJcfogE9nwaS4RTZaY4bkQirk,Kampung Main Cipulir,"Jl. Masjid Jami' Nurul Yaqin Gang H. Ali Sairi No.1A, RW.12, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4264,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJOZxSSj3xaS4RjYBuPBQAe0g,Kampoeng Gallery,"Jl. Mesjid Al Huda No.1, RT.5/RW.1, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,727,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
