,name,place_id,formatted_address,types,user_ratings_total,rating
650,Marlaca villas lombok,ChIJMYCCspOpzS0Re5wKZNH5YqM,"Jl. Mawun No.3, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","point_of_interest,establishment",56,4.6
651,The Jayakarta Lombok Beach Resort & Spa,ChIJLQxoKb7BzS0RUtHGuiMHG_8,"Jl. Raya Senggigi No.4, Senteluk, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","lodging,spa,restaurant,food,point_of_interest,establishment",4051,4.4
652,Hastina Stylish Hotel,ChIJ5ZjiWGa_zS0RgE-6ELCbKp0,"Jl. Kulintang I No.1, Mataram Tim., Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127, Indonesia","lodging,point_of_interest,establishment",302,4.4
653,Grand Kuta Hotel,ChIJqdcvwjSpzS0RmQZFEHWZriU,"47CF+7J8, Jl. Raya Kuta, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","lodging,point_of_interest,establishment",108,4.5
654,Banyu Urip Homestay,ChIJfekGViuozS0ReZ5RgeR8YYs,"Jl. Pariwisata Pantai Kuta, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","lodging,point_of_interest,establishment",65,3.4
655,Palapa Hotel,ChIJQWINAlm_zS0RcBB3tfnqXFo,"Jl. Palapa No.16B, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","lodging,point_of_interest,establishment",294,4.1
656,Mangsit suites,ChIJWel3JIjpzS0RQ7H_thMWtrg,"Jl. Raya Senggigi, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","spa,gym,health,restaurant,food,lodging,point_of_interest,establishment",39,4.9
657,Villa & Resort Atas Pelangi,ChIJt3D-G5SpzS0R9PWpbngNFP4,"Areguling Hill, Villa Atas Pelangi, Jl. Pantai Mawun, Lombok, Kuta, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","lodging,point_of_interest,establishment",28,4.8
658,Rajavilla Lombok Resort,ChIJB304lOHpzS0Rwq9ysTL3p7I,"Jl. Raya Senggigi No.8, Senggigi, Batu Layar, West Lombok Regency, West Nusa Tenggara 83355, Indonesia","lodging,point_of_interest,establishment",410,4.6
659,Segara Lombok,ChIJpR3svCunzS0R__XfwA_d4bI,"Serangan beach, Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia","lodging,point_of_interest,establishment",271,4.8
660,Amarsvati Luxury Resort Hotel,ChIJ88jwXQLozS0RUXIgAkNLNAU,"Jl. Raya Senggigi Malimbu No.99, Malaka, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","lodging,point_of_interest,establishment",815,4.5
661,Pool Villa Club Lombok,ChIJ42y2sQQ5zC0R_Hkdy6F-odI,"Jl. Pantai Senggigi, Senggigi, Batu Layar, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","lodging,point_of_interest,establishment",331,4.7
662,The Princess of Mentigi Bay,ChIJjeB9gj3dzS0Rj055eZF2QSc,"Jalan Tanjung Pemenang Mentigi Bay, Tanjung Lombok Utara, Malaka, Teluk Nara, Malaka, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","lodging,point_of_interest,establishment",54,4.8
663,Lombok Pool House,ChIJNd-XwwSpzS0RKHZ9UgIFSso,"4789+VPR, Jl. Mawun, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","lodging,point_of_interest,establishment",25,4.8
664,Hotel Kuta Paradise,ChIJLYByHr8HzS0RcZpT_y-ewqA,"Jl. Pariwisata Pantai Kuta, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","lodging,point_of_interest,establishment",196,4.4
665,Beach Villas Lombok,ChIJT8SQxD7czS0R1s4NsovJy3A,"Jalan Pantai Sira, Sigar Penjalin, Kec. Tj., Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","lodging,point_of_interest,establishment",36,4.8
666,SUNWOOD HOTEL ARIANZ MATARAM,ChIJ-ca4TZ7AzS0Rzva_9eLVZhU,"Jl. Catur Warga No.33, Mataram Bar., Kec. Selaparang, Kota Mataram, Nusa Tenggara Bar. 83126, Indonesia","lodging,point_of_interest,establishment",910,4.2
667,Driftwood Lombok,ChIJwyoDZOOnzS0Rffq6eFECbuc,"Jl. Selong Belanak - Kuta, Selong Belanak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia","lodging,point_of_interest,establishment",77,4.8
668,Villa Umbrella Lombok - Indonesia,ChIJMdh-o4rBzS0RMT5Y7pZNdqU,"Jalan Puncak Jl. Bukit Batu Layar No.05, Batu Layar, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","lodging,point_of_interest,establishment",126,4.6
669,Rinjani Beach Eco Resort,ChIJ78LQYPbbzS0RrqXlJ1Jut-Q,"Atas, Jl. Raya Tj., Karang Baru, Tanjung, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","lodging,point_of_interest,establishment",139,4.2
670,D' Batur Hotel,ChIJ47ddvPLBzS0RSSk5NKC5gVQ,"F3J7+H94, Jl. Raya Senggigi, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar., Indonesia","lodging,point_of_interest,establishment",78,4.4
671,Neptune Studios,ChIJE-CUJ4-pzS0RiiVbyqtPmLU,"Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","lodging,point_of_interest,establishment",28,5.0
672,HOTEL CROWN LOMBOK,ChIJ6bkayFm_zS0RWxbF7t7YGCU,"Jl. Maktal Kelurahan No.:08, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83238, Indonesia","lodging,point_of_interest,establishment",187,4.1
673,Stopover for Lombok Airport,ChIJOQJRHbyvzS0RlDsMqkP47MU,"67R6+456, Jl. Raya Bypass BIL Km.2 Praya, Lombok Tengah, Penujak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia","lodging,point_of_interest,establishment",1332,4.0
674,JM Hotel Kuta Lombok,ChIJdymtaNOpzS0RNwrRPRPELSs,"475H+XQ3, Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","lodging,point_of_interest,establishment",594,4.1
675,Kabana Hotel,ChIJB2lW5Vm_zS0R1DdCKv2yAtg,"Jl. Abimanyu No.2A, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","lodging,point_of_interest,establishment",274,4.2
676,The Santosa Villas & Resort Lombok,ChIJBQc0zAjCzS0RcDoYJJvV_bc,"JL Raya Km.8 Senggigi, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","lodging,point_of_interest,establishment",528,4.0
677,Kayuma Villas Lombok,ChIJ9VxiTT2nzS0RCvcmVxxcW0c,"Jl. Selong Belanak, Selong Belanak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia","lodging,point_of_interest,establishment",37,4.9
678,Jeeva Santai Villas,ChIJm-adxNnpzS0RU3D09Aq0Egs,"Jalan Raya, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","lodging,point_of_interest,establishment",314,4.7
679,Sikara Lombok Hotel,ChIJNfwroICpzS0Rf-Bp3GFoONM,"Jl. Mawun, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","lodging,point_of_interest,establishment",254,4.6
680,Lombok Mayura Hotel,ChIJNzjLpIe_zS0RyCRbL04Q8vg,"Jl. Tenun No.1, Mayura, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","lodging,point_of_interest,establishment",45,4.6
681,Mataram Square Hotel,ChIJWUM_oH3AzS0REeqAry7i_GI,"Jl. R Suprapto No.21A, Taman Sari, Kec. Ampenan, Kota Mataram, Nusa Tenggara Bar. 83112, Indonesia","lodging,point_of_interest,establishment",698,4.1
682,M Hotel,ChIJ_XtnS1a_zS0Rvmjnh5lnQyI,"Jl. Rajawali No.10, Cakranegara Bar., Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","lodging,point_of_interest,establishment",703,4.2
683,Hotel Kautaman,ChIJNSt_DVa_zS0Rjg854cnPlfs,"Jl. Sultan Hasanuddin No.23, Cakranegara Bar., Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","lodging,point_of_interest,establishment",176,4.4
684,NUTANA HOTEL LOMBOK,ChIJHZxdTX2_zS0RHiZpvYmNUIs,"Jl. Airlangga No.14, Cakranegara Selatan, Selaparang, Mataram Bar., Kec. Selaparang, Kota Mataram, Nusa Tenggara Bar. 83126, Indonesia","lodging,point_of_interest,establishment",674,4.1
685,Hotel Maktal,ChIJ7z8VS1i_zS0RkDtiobOyiy4,"Jl. Maktal No.3, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","lodging,point_of_interest,establishment",238,4.4
686,Tiga Studios,ChIJUVt10CqpzS0RDwwLl1VU6t0,"Jl. Sawe-Batu Riti, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","lodging,point_of_interest,establishment",26,4.9
687,Kemangi Bed & Breakfast,ChIJH-L7Y9SpzS0Rje957HP8k90,"Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","lodging,restaurant,food,point_of_interest,establishment",50,4.7
688,Gili Air Escape,ChIJ_U88ztPdzS0RHLHklpskj8I,"Gili Air, Gili Indah, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","lodging,point_of_interest,establishment",79,4.4
689,Grand Legi Hotel,ChIJDzhmH12_zS0RxndRC4TDnyo,"Jl. Sriwijaya No.81, Pagesangan Tim., Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127, Indonesia","lodging,point_of_interest,establishment",1459,4.3
690,Jazz Senggigi Hotel,ChIJf_m4jSLDzS0RKWi2lz--Meg,"Jln Palm Raja, BTN Green Valley No.2A, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","lodging,point_of_interest,establishment",36,3.8
691,Sunrise Resort - Beach Club - Bar,ChIJC0UmQMvdzS0RR4Y6sE8LWCM,"Gili Air, Desa, Gili Indah, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83125, Indonesia","lodging,restaurant,food,point_of_interest,establishment",579,4.3
692,Panorama Ekas,ChIJISfdGjNVzC0ROUAl82aalpQ,"Pemongkong, Jerowaru, East Lombok Regency, West Nusa Tenggara 83672, Indonesia","lodging,point_of_interest,establishment",71,4.5
693,Sendok Hotel Lombok,ChIJf2UCYhvCzS0RIoBFNMaP2Iw,"Jl. Raya Senggigi No.8, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83600, Indonesia","bar,lodging,restaurant,food,point_of_interest,establishment",362,4.0
694,Grand Mercure Malang Mirama,ChIJmw97aZ0p1i0RyfLpr7WzeYs,"Jl. Raden Panji Suroso No.7, Purwodadi, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","lodging,point_of_interest,establishment",3139,4.8
695,Atria Hotel,ChIJd603JMkp1i0R0ZdXT6ALucA,"Jl. Letjend S. Parman No.87 - 89, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65122, Indonesia","lodging,point_of_interest,establishment",9370,4.6
696,ibis Styles Malang,ChIJkb8x28gp1i0Rh7fIEZnmbqY,"Jl. Letjend S. Parman No.45, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65122, Indonesia","lodging,point_of_interest,establishment",6749,4.4
697,Gets Hotel Malang,ChIJH3XEXi4o1i0RiZd32zrp7mE,"Jl. Brigjend Slamet Riadi No.38, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",2973,4.4
698,Swiss-Belinn Malang,ChIJ75OUw3iCeC4RluYFe0oCd9k,"Jl. Veteran No.8A, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65145, Indonesia","lodging,point_of_interest,establishment",11243,4.6
699,Hotel Santika Premiere,ChIJaxY4fswp1i0RcVImWo7sfFk,"Jl. Letjen Sutoyo No.79, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","lodging,point_of_interest,establishment",6981,4.6
700,Grand Citihub Hotel,ChIJk6VMciMo1i0RgNaABoKDp9Y,"Jl. Jenderal Basuki Rahmat No.56, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",2388,4.1
701,The Grand Palace Hotel,ChIJ22Y_qRko1i0RwvliCWbWQBs,"Jl. Ade Irma Suryani No.23, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117, Indonesia","lodging,point_of_interest,establishment",1671,4.3
702,Sans Hotel Fif Fa Premiere Malang,ChIJfW76inuCeC4Rr6GK-ZsalnA,"Jl. Sigura - Gura No.8, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65149, Indonesia","lodging,point_of_interest,establishment",262,3.8
703,De'Boutique Style Hotel,ChIJfSJcYC0o1i0RNHCL1QNBg70,"Jl. Kaliurang No.53, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",2100,4.4
704,Maxone Ascent Hotel,ChIJJ4DaJDIo1i0RN_lHrwTHgfU,"Jl. Jaksa Agung Suprapto No.75 A, Samaan, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","lodging,restaurant,food,bar,point_of_interest,establishment",6541,4.4
705,Padi Heritage Resort,ChIJIfWWChCCeC4RqT1F_PPvSl4,"Jl. Regulus No.9 Perum Tata Surya, Tlogomas, Jl. Regulus No.9, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","lodging,point_of_interest,establishment",975,4.2
706,Savana Hotel & Convention Malang,ChIJR7Uwfcwp1i0RFfzHcNbyrx4,"Jl. Letjen Sutoyo No.30-34, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",6574,4.5
707,HARRIS Hotel and Conventions Malang,ChIJkVEIlowp1i0R13Xyhr1yOF4,"Jl. A Yani Utara, Jl. Riverside Blk. C No.1, Polowijen, Blimbing, Malang City, East Java 65126, Indonesia","spa,gym,lodging,restaurant,food,health,point_of_interest,establishment",10795,4.6
708,Hotel Pelangi,ChIJn45-QRgo1i0RnoV59YKO7Go,"Jl. Merdeka Selatan No.3, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",1956,4.3
709,Whiz Prime Hotel Basuki Rahmat Malang,ChIJ-ynXiCQo1i0Ri_h-_r1kL_E,"Jl. Jenderal Basuki Rahmat No.85-87, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",4538,4.4
710,De'Corner Guest House,ChIJ8WF-RZ2CeC4R014EOo44uFE,"Jl. Telomoyo No.1, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia","lodging,point_of_interest,establishment",973,4.5
711,Hotel Gajahmada Graha,ChIJ2-gLHDEo1i0RTMhIwgcB1Oo,"Jl. Dr. Cipto No.17, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",2155,4.3
712,Everyday Smart Hotel,ChIJ-8mF-3aCeC4RENLmudz1QBA,"Jl. Soekarno Hatta No.2, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","lodging,point_of_interest,establishment",3394,4.1
713,Ascent Premiere Hotel and Convention,ChIJ7zxqbg8o1i0RUfUis8fbjJk,"Jl. Kolonel Sugiono No.6, Ciptomulyo, Kec. Sukun, Kota Malang, Jawa Timur 65134, Indonesia","lodging,point_of_interest,establishment",4644,4.3
714,favehotel Malang,ChIJXco3kyuDeC4RzXD7OB3pJnQ,"Jl. Raya Tlogomas No.25, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","travel_agency,lodging,restaurant,food,point_of_interest,establishment",2629,4.6
715,Ubud Cottages Malang,ChIJB66eiGSCeC4RvGNtcf_sBT8,"Jl. Bend. Sigura-Gura Barat No.6, Karangbesuki, Kec. Sukun, Kota Malang, Jawa Timur 65149, Indonesia","lodging,point_of_interest,establishment",5071,4.4
716,Hotel Wilis Indah Malang,ChIJBSOjGTEo1i0R_YMoO5wqdWA,"Jl. Dokter Wahidin No.40, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",651,4.3
717,Java Boutique Hotel,ChIJJ6hJbCaDeC4RTK_D4hM0l_o,"Jl. Simpang Wilis Indah No.C3, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia","lodging,point_of_interest,establishment",821,4.5
718,Hotel Grand Cakra,ChIJgQncxpYp1i0R_xb3A0cbqgU,"Jl. Green Boulevard No.2, Purwodadi, Kec. Blimbing, Kota Malang, Jawa Timur 65125, Indonesia","lodging,point_of_interest,establishment",3765,4.4
719,The Alimar Hotel,ChIJne8oXRco1i0RYgg1T-n3gtY,"Jl. Pasar Besar No.58, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118, Indonesia","lodging,point_of_interest,establishment",1171,4.2
720,Rayz UMM Hotel Malang,ChIJL424v46BeC4Rz69uuISyEtg,"Jl. Raya Sengkaling No.1, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","lodging,point_of_interest,establishment",2873,4.5
721,Hotel Aria Gajayana,ChIJLRRiKiEo1i0RBxT88o9wmoo,"2JFF+2HH, Kauman, Klojen, Malang City, East Java 65119, Indonesia","lodging,point_of_interest,establishment",5491,4.5
722,Amaris Hotel Malang,ChIJLY59tcwp1i0RdHgshRJLZ8s,"Amaris Hotel Malang, Jl. Letjen Sutoyo No.39, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","lodging,point_of_interest,establishment",4120,4.2
723,Hotel Montana Dua Malang,ChIJUczTG-Ep1i0RwW7o1FPiIXI,"Jl. Candi Panggung No.2, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","lodging,point_of_interest,establishment",2303,4.1
724,Ijen Suites Resort & Convention Malang,ChIJqQj4PZ-CeC4R16V0srDnxHw,"Jl. Ijen Nirwana Raya Blok A No.16, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65116, Indonesia","lodging,point_of_interest,establishment",9056,4.6
725,Front One Budget Malang by Azana,ChIJKxgW8cYp1i0RrfT7WiFW9kA,"Jl. Puncak Borobudur No.B22, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","lodging,point_of_interest,establishment",283,4.5
726,THE 1O1 Malang OJ,ChIJ0UfTDzEo1i0Rqar4guNBTC0,"Jl. Dr. Cipto No.11, RW.3, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",5877,4.5
727,Hotel Aloha Malang,ChIJqQCsUTwo1i0RFrwyZP70R_s,"Jl. Gajahmada No.7, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65174, Indonesia","lodging,point_of_interest,establishment",770,4.2
728,Front One Boutique Baluran Malang,ChIJk31MpC4o1i0R7r_la_Gxqsk,"Jl. Baluran No.21, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",308,4.7
729,Sahid Montana Hotel,ChIJwdsorDwo1i0REKCqThWXrmI,"Jl. Kahuripan No.9, RW.3, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",2089,4.0
730,Namu Guest House,ChIJLd-kc10p1i0RF9ygEKhPZhg,"Jl. Lasem No.03, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65141, Indonesia","lodging,point_of_interest,establishment",305,4.8
731,Bobobox Alun-Alun Malang,ChIJQ2nFP4Mp1i0RQb4eFe_tJWo,"Jl. Merdeka Selatan No.5, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",179,4.7
732,Hotel Tugu Malang,ChIJ24XrMqCCeC4Ri4OTjjc-ouw,"Jl. Tugu No.3, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","spa,lodging,restaurant,food,point_of_interest,establishment",2539,4.7
733,Granada Syariah Guest House,ChIJrxsv3Rgo1i0RpHjZCyAbOEo,"Jl. Ade Irma Suryani No.23, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",292,4.5
734,Morina Smart Hotel,ChIJu5wCCzEo1i0RxwEUfoL1L-c,"Jl. Dr. Cipto No.5, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",1645,4.1
735,The Safa Baiti Guest House Syari'ah,ChIJB3mnoo0p1i0RUVVaJ6ZdvuI,"Jl. Ciujung No.2c, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","lodging,point_of_interest,establishment",50,4.7
736,SOWAN Boutique Guest House Syariah,ChIJq-ug8uEp1i0RowTSaQbWrQA,"Jalan Simpang Danau Yamur 29, Kabupaten Malang, Jawa Timur 65154, Indonesia","lodging,point_of_interest,establishment",61,4.8
737,ritz packer lodge,ChIJmRArfd-DeC4RfPgo6zHOuZo,"Jl. Simp. Bandulan Bar. No.4, Bandulan, Kec. Sukun, Kota Malang, Jawa Timur 65146, Indonesia","lodging,point_of_interest,establishment",1,5.0
738,OYO 1038 Embun Pagi Syariah Residence,ChIJlyl4lbWDeC4Rtiup7oug0v4,"Jl. Bend. Sempor No.8, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","lodging,point_of_interest,establishment",224,4.3
739,Sweet Garden Boutique Guest House,ChIJMyBJPSgo1i0RCZH1qdSnQv0,"Jl. Retawu No.6, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia","lodging,point_of_interest,establishment",476,4.4
740,Butik Capsule Hostel,ChIJ0zUbuTMo1i0Rz8KwgQmsLeI,"Jl. W.R. Supratman No.2L, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",432,4.5
741,Front One Inn Malang,ChIJZX_exk2DeC4RVkc8kudo5ZQ,"Jl. Pisang Kipas No.5, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","lodging,point_of_interest,establishment",334,4.4
742,Solaris Hotel Malang,ChIJ00UnDiYq1i0RPrO1JFxBJmE,"Jl. Raya Karanglo No.69, Karanglo, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia","lodging,point_of_interest,establishment",4364,4.3
743,SIMPANG HOMESTAY & KOZZ,ChIJVQRVYOkp1i0R-XvWi0ErEbk,"Jl. Simpang Borobudur No.41, Tunjungsekar, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","lodging,point_of_interest,establishment",456,4.0
744,Semeru Hostel Malang,ChIJs8kTQdkp1i0R-7JhAombGsE,"Jl. Semeru No.64 a, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","lodging,point_of_interest,establishment",154,4.8
745,Damar Boutique Hotel,ChIJQ3zuFs8p1i0RoxgV59Ai29M,"Jl. Kedawung No.45, Tulusrejo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","lodging,point_of_interest,establishment",321,4.3
746,RedDoorz Syariah near Universitas Negeri Malang,ChIJTWhw9dGDeC4RpS3GgsX5jJo,"Jl. Surakarta No.9, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","lodging,point_of_interest,establishment",544,4.6
747,Regent's Park Hotel,ChIJ40cNx5Mp1i0RcRBNVprJXEc,"Jl. Jaksa Agung Suprapto No.12-16, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","lodging,point_of_interest,establishment",3031,4.3
748,Morse Hotel,ChIJ4Wr49n4p1i0RrcyrAp3HPdw,"Jl. Gajahmada No.14, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",680,4.3
749,SO! Boutique Hostel,ChIJ18BOm4Yp1i0RlDxSGWtp3Yg,"Jl. Mojopahit No.1G, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",440,4.4
750,The Himana Malang,ChIJ_8PpMJuCeC4RFNRM4JZgq6s,"Jl. Terusan Dieng No.31, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146, Indonesia","lodging,point_of_interest,establishment",614,4.3
751,Mutiara Hotel,ChIJ6TxkwDEo1i0R833B37EYmXI,"2JJM+V84, Klojen, Malang City, East Java, Indonesia","lodging,point_of_interest,establishment",247,3.6
752,Tychi Hotel,ChIJkVmLbJgp1i0RSB4DwNMH0PQ,"Jl. Jaksa Agung Suprapto No.17, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","lodging,point_of_interest,establishment",897,4.1
753,Riche Heritage Hotel,ChIJqbowzBgo1i0RhHVtEiKFeL0,"Jl. Jenderal Basuki Rahmat No.01, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",1068,4.2
754,D'Paragon Ijen Nirwana Malang,ChIJ073EAJ6CeC4RV9slkAZ4IKg,"Jl. Terusan Ijen, Gg, Jl. Bareng Lambau No.883, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65116, Indonesia","lodging,point_of_interest,establishment",546,4.4
755,Hotel Trio Indah 2,ChIJ3Qju_CQo1i0RJT4o1nuJoD8,"Jl. Brigjend Slamet Riadi No.1-3, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",1092,4.3
756,Kapal Garden Hotel,ChIJ4XKKx6OBeC4R6fKE2jfgXBc,"Jl. Raya Sengkaling No.188, Sengkaling, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","lodging,point_of_interest,establishment",1395,4.7
757,Ratu Boarding House & Homestay,ChIJ68khSNQp1i0RNt_aobR5J3w,"Jl. Bogor No.44, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113, Indonesia","lodging,point_of_interest,establishment",680,4.4
758,Griyo Sultan Agung Guest House (Book our rooms via WhatsApp Chat),ChIJ6V_er_Yp1i0RKVlTVUcgaIU,"Jl. Sultan Agung No.10, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","lodging,point_of_interest,establishment",209,4.5
